	Gene Symbol	CD44+ N48	CD44+ N58	CD44+ N43	CD44+ N37	CD44+ N39	CD44+ N40	PseudoFC	P value	Gene description
190	MBD2	5.2641547	8.6140954	8.7195987	4.6241772	4.529393	4.9750172	-13.403905	2.44E-02	methyl-CpG binding domain protein 2
191	LASP1	8.5649525	9.2023311	8.4777518	4.8241252	4.1077432	5.8143456	-13.369071	1.41E-03	LIM and SH3 protein 1
192	C1orf55	7.6120222	10.3598968	8.7875739	5.1636539	5.0222411	5.0486309	-13.351621	3.70E-03	chromosome 1 open reading frame 55
193	C7orf68	3.2332741	6.9672464	7.7980741	3.2332741	3.2332741	3.2332741	-13.305698	3.68E-02	chromosome 7 open reading frame 68
194	CYP7B1	0.6483116	5.1191904	4.3811029	0.6483116	0.6483116	0.6483116	-13.29481	3.71E-02	"cytochrome P450, family 7, subfamily B, polypeptide 1"
195	SCARB2	8.3396791	9.1228838	8.5906059	5.3839953	4.6674248	4.8748514	-13.138735	5.60E-04	"scavenger receptor class B, member 2"
196	7-Mar	3.2332741	7.3513774	7.3167566	3.6365533	3.2332741	3.2332741	-13.130265	4.30E-02	membrane-associated ring finger (C3HC4) 7
197	MXRA8	11.2158348	10.0206529	10.4337676	5.8990919	6.7321661	8.1369379	-13.010473	4.12E-03	matrix-remodelling associated 8
198	SLC7A3	6.5221071	4.3349661	2.7142554	0.6483116	0.6483116	0.6483116	-12.876374	7.65E-03	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 3"
199	LAPTM4B	7.2593961	9.2871674	9.1011478	5.6043254	5.3426452	5.2793967	-12.842392	6.40E-03	lysosomal protein transmembrane 4 beta
200	CCNI	8.2165097	11.5312596	9.8154455	6.6924065	5.1395366	6.1366386	-12.806523	7.09E-03	cyclin I
201	ECHDC3	1.6483116	6.2650356	5.3143753	1.6483116	1.6483116	1.6483116	-12.693902	3.72E-02	enoyl CoA hydratase domain containing 3
202	C3orf14	4.3136318	3.6436123	4.9080659	0.6483116	0.6483116	0.6483116	-12.687362	7.95E-04	chromosome 3 open reading frame 14
203	C7orf55	4.3136318	5.5142969	5.2215592	2.201703	0.6483116	0.6483116	-12.687362	2.02E-03	chromosome 7 open reading frame 55
204	MRPS11	4.3136318	4.3721071	4.9012676	0.6483116	2.3529117	0.6483116	-12.687362	4.21E-03	mitochondrial ribosomal protein S11
205	C17orf95	4.3136318	5.7612151	5.7416656	3.0806369	0.6483116	0.6483116	-12.687362	5.66E-03	chromosome 17 open reading frame 95
206	CSTA	0.6483116	4.6321821	4.3136318	0.6483116	0.6483116	0.6483116	-12.687362	4.00E-02	cystatin A (stefin A)
207	P4HA2	5.1091892	5.8981936	6.2348674	2.2332741	2.2332741	2.2332741	-12.683838	8.63E-04	"prolyl 4-hydroxylase, alpha polypeptide II"
208	SRPRB	5.4230841	8.8142522	8.0268036	4.8862831	4.3681436	4.2943761	-12.628926	1.90E-02	"signal recognition particle receptor, B subunit"
209	PAPSS1	7.2973097	6.7851361	6.4124521	3.493717	3.6585753	2.6483116	-12.455702	1.10E-03	3'-phosphoadenosine 5'-phosphosulfate synthase 1
210	CAMLG	6.0474467	7.6455717	8.2539306	3.6483116	4.007184	4.0127195	-12.452709	4.45E-03	calcium modulating ligand
211	SNX25	3.4217357	5.4037323	5.2809233	1.6483116	1.6483116	1.6483116	-12.402953	7.07E-03	sorting nexin 25
212	TMED7	6.4632733	10.0980664	8.5637747	6.2353622	4.5906966	4.9322959	-12.393217	1.84E-02	transmembrane emp24 protein transport domain containing 7
213	MRPS33	4.7342157	5.7890094	5.2723041	1.6483116	1.6483116	1.6483116	-12.329074	6.28E-04	mitochondrial ribosomal protein S33
214	SLC25A32	4.6572712	8.2168092	7.1804622	3.8706046	3.5588085	2.2332741	-12.309103	1.33E-02	"solute carrier family 25, member 32"
215	WISP2	4.7929586	8.4370132	8.0361094	3.2332741	4.1354612	4.8166311	-12.298258	2.30E-02	WNT1 inducible signaling pathway protein 2
216	COX8A	9.2848495	10.2286147	10.1270753	6.6093993	6.264445	6.3229976	-12.288317	8.32E-04	cytochrome c oxidase subunit VIIIA (ubiquitous)
217	ISCU	6.8445771	7.8138368	8.1729229	4.1647094	4.2469429	4.1992622	-12.248852	1.53E-03	iron-sulfur cluster scaffold homolog (E. coli)
218	VEZT	6.6099174	7.7770936	7.5822742	3.9513801	3.9784565	4.0072105	-12.157862	1.45E-03	"vezatin, adherens junctions transmembrane protein"
219	S100A8	2.6483116	6.2391275	7.0059255	2.6483116	2.6483116	2.6483116	-12.048786	3.88E-02	S100 calcium binding protein A8
220	GEM	8.8561635	10.6064611	10.0923138	5.2668543	6.229983	7.8270517	-12.036209	8.53E-03	GTP binding protein overexpressed in skeletal muscle
221	RPSAP58	11.589696	13.2309793	12.7696572	8.8984368	9.1824521	9.5697909	-12.018668	3.33E-03	ribosomal protein SA pseudogene 58
222	LY96	6.000659	4.2353546	3.7181514	0.6483116	0.6483116	0.6483116	-12.017318	1.98E-03	lymphocyte antigen 96
223	SLC7A6OS	0.6483116	4.7952584	4.2353546	0.6483116	0.6483116	0.6483116	-12.017318	3.97E-02	"solute carrier family 7, member 6 opposite strand"
224	RRAS2	5.9037726	8.599798	7.8592166	4.2727004	4.3784624	4.0486309	-12.01293	8.60E-03	related RAS viral (r-ras) oncogene homolog 2
225	PTGES3	8.6524896	11.8238474	11.7811234	7.9424755	7.4972905	8.2507426	-11.901775	2.12E-02	prostaglandin E synthase 3 (cytosolic)
226	SOD1	6.8870255	9.50494	9.1752788	5.781563	5.2501209	5.6055006	-11.874363	1.23E-02	"superoxide dismutase 1, soluble"
227	GNAS	8.8177339	11.8152242	11.6225209	8.0585933	8.1981738	7.9833869	-11.826306	2.23E-02	GNAS complex locus
228	WBP5	5.5502708	7.9510438	8.3866531	4.2624744	4.6015961	4.3891292	-11.809816	1.52E-02	WW domain binding protein 5
229	AMIGO2	6.4182565	7.3910704	7.989369	3.8299899	5.7833178	1.6483116	-11.80299	1.50E-02	adhesion molecule with Ig-like domain 2
230	EEF1A1	8.7197737	10.1293079	10.203871	6.4636299	5.6576053	6.6466445	-11.771502	3.24E-03	eukaryotic translation elongation factor 1 alpha 1
231	HNRNPUL1	7.595013	9.7137918	9.2222475	5.6680632	5.052353	5.7181198	-11.746706	4.96E-03	heterogeneous nuclear ribonucleoprotein U-like 1
232	GBAS	2.6483116	6.1958613	6.2052691	2.6483116	2.6483116	2.6483116	-11.692809	4.38E-02	glioblastoma amplified sequence
233	SGK1	7.6022181	10.2393134	9.8607438	5.7842299	6.3498182	6.3145328	-11.681964	1.10E-02	serum/glucocorticoid regulated kinase 1
234	SLBP	4.6198424	7.8898987	7.6431418	3.493717	3.8520425	4.3457377	-11.665377	2.25E-02	stem-loop binding protein
235	GNAI3	6.7040702	8.597871	8.5890228	5.056445	4.8649098	4.6228781	-11.643283	6.39E-03	"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3"
236	THBS4	10.8864819	8.7173187	7.0416885	5.1374326	5.2501209	5.1760288	-11.642185	9.50E-03	thrombospondin 4
237	YEATS4	1.6483116	5.4126857	5.1895664	1.6483116	1.6483116	1.6483116	-11.641901	4.24E-02	YEATS domain containing 4
238	RPLP2	13.366258	14.9962163	14.8465113	11.1981548	11.3707299	11.3197291	-11.525698	4.50E-03	"ribosomal protein, large, P2"
239	RNF130	5.6827847	6.8084911	6.0729503	3.0232337	1.6483116	3.2943761	-11.424943	3.17E-03	ring finger protein 130
240	GULP1	3.4556665	6.9626589	7.7634688	3.4556665	3.4556665	3.4556665	-11.368676	3.98E-02	"GULP, engulfment adaptor PTB domain containing 1"
241	ZBED3	6.911337	4.1536953	5.2456525	3.3505197	2.3529117	0.6483116	-11.356007	1.42E-02	"zinc finger, BED-type containing 3"
242	MRPL13	0.6483116	5.4106265	4.1536953	0.6483116	0.6483116	0.6483116	-11.356007	3.82E-02	mitochondrial ribosomal protein L13
243	PI16	8.8890625	9.8935291	7.9399512	3.8077895	5.3844066	6.4985387	-11.350279	7.11E-03	peptidase inhibitor 16
244	OTUD1	6.4663666	8.6620304	7.3557065	3.9877542	2.9702397	4.5326698	-11.283376	4.53E-03	OTU domain containing 1
245	LGALS3BP	7.4925723	8.3135892	6.6359906	3.99698	4.3834549	3.8653601	-11.279196	2.66E-03	"lectin, galactoside-binding, soluble, 3 binding protein"
246	POSTN	7.307397	8.0353413	7.1406195	3.8182366	3.8182366	3.8182366	-11.229022	4.88E-04	"periostin, osteoblast specific factor"
247	MMGT1	6.3876812	8.0986482	7.4362408	4.6246983	3.6483116	3.6483116	-11.111255	4.04E-03	membrane magnesium transporter 1
248	LRP12	4.8948446	7.1307583	6.1216894	2.6483116	2.6483116	3.3033944	-11.10685	6.53E-03	low density lipoprotein receptor-related protein 12
249	CHMP2B	5.9229245	8.0992686	8.0283644	3.6483116	3.6483116	4.6307848	-11.069236	6.69E-03	chromatin modifying protein 2B
250	PHLDA3	4.8948446	6.7477054	6.1155786	2.6483116	2.6483116	2.6483116	-11.059904	3.74E-03	"pleckstrin homology-like domain, family A, member 3"
251	C2orf40	9.6400496	8.820204	6.2642462	3.9808219	6.1805564	3.7371269	-11.00047	1.38E-02	chromosome 2 open reading frame 40
252	CAPN6	8.4554294	6.1628849	6.427302	2.9702397	2.9702397	3.8592574	-10.98195	4.00E-03	calpain 6
253	LOXL3	6.2324592	5.2279211	5.1024276	3.0232337	1.6483116	1.6483116	-10.959545	3.40E-03	lysyl oxidase-like 3
254	FEN1	4.6198424	6.1007949	6.1513052	2.6483116	2.6483116	2.6483116	-10.947149	5.16E-03	flap structure-specific endonuclease 1
255	NAMPT	8.5496297	10.7019314	10.0164132	7.2549267	6.4805154	6.2223613	-10.905656	7.85E-03	nicotinamide phosphoribosyltransferase
256	TMEM45A	2.2332741	6.0542503	5.6788764	2.2332741	2.2332741	2.2332741	-10.89506	4.29E-02	transmembrane protein 45A
257	GYPC	9.1571393	9.0981982	8.2206529	6.7358985	5.2818978	4.778001	-10.872802	5.76E-03	glycophorin C (Gerbich blood group)
258	SUB1	6.8979693	8.230801	8.0100602	5.4167098	4.5035806	3.4556665	-10.870172	6.24E-03	SUB1 homolog (S. cerevisiae)
259	MTATP6	11.5961403	13.1662458	13.3254367	9.6512544	9.8138924	9.7265415	-10.85061	6.19E-03	No description
260	PHKG2	1.6483116	5.5682917	5.0821148	1.6483116	1.6483116	1.6483116	-10.806318	4.24E-02	"phosphorylase kinase, gamma 2 (testis)"
261	PGCP	6.2266814	7.1845521	4.8783067	2.6483116	2.6483116	3.7522541	-10.79505	9.28E-03	No description
262	MRC2	10.9234958	10.597828	10.0156632	6.3012111	7.1706629	8.4154386	-10.756711	5.99E-03	"mannose receptor, C type 2"
263	GNG5	5.8259834	8.5926905	8.8344548	5.4083157	4.781369	4.4576469	-10.749064	1.86E-02	"guanine nucleotide binding protein (G protein), gamma 5"
264	STOML2	8.2480255	9.4442786	9.4330297	6.5315731	5.405438	4.8301873	-10.687394	3.88E-03	stomatin (EPB72)-like 2
265	EIF6	7.6916144	9.6348183	9.6005061	6.2238864	6.1540402	5.0089696	-10.636355	7.95E-03	eukaryotic translation initiation factor 6
266	RPS27	13.292375	14.9384352	14.6866432	10.6064342	10.8222497	11.5278878	-10.63352	3.96E-03	ribosomal protein S27
267	CXCL14	8.8891545	10.8970042	7.5293117	4.1236742	6.1029296	5.9801953	-10.597393	1.05E-02	chemokine (C-X-C motif) ligand 14
268	DYNLRB1	7.5332167	8.5534567	8.1209893	5.7352248	4.7165233	3.5159759	-10.588791	5.07E-03	"dynein, light chain, roadblock-type 1"
269	LOC154761	6.4444563	4.8448193	5.7177692	2.2332741	3.0432059	2.2332741	-10.565216	4.29E-03	No description
270	KEAP1	4.2135782	7.7856268	8.3487621	4.3852076	4.4470399	3.8653601	-10.559131	4.16E-02	kelch-like ECH-associated protein 1
271	PON2	4.1417523	6.4539009	5.9452976	2.2332741	2.2332741	3.0539842	-10.555454	1.01E-02	paraoxonase 2
272	CHMP2A	6.3679311	8.5413692	8.8194857	5.2564784	3.9581479	5.1473689	-10.512255	1.13E-02	chromatin modifying protein 2A
273	HOXD8	5.0421439	6.042148	5.1831091	1.6483116	1.6483116	3.2943761	-10.511031	5.31E-03	homeobox D8
274	CPZ	8.96994	7.6377107	6.3057864	4.2478842	4.3834549	3.4556665	-10.481887	5.38E-03	carboxypeptidase Z
275	LOC388796	5.5521481	9.1547606	8.7023546	4.1173666	5.7657083	4.5786096	-10.476263	2.38E-02	No description
276	DUSP6	7.9276848	9.2329878	9.3782098	5.9614351	5.8459805	5.5965485	-10.461424	4.19E-03	dual specificity phosphatase 6
277	SH3BGRL	6.7977305	7.958608	6.6030558	3.2175749	3.8520425	3.8974493	-10.450361	2.03E-03	SH3 domain binding glutamic acid-rich protein like
278	LGALS1	11.3171442	11.3602526	10.3551373	7.9768738	7.435001	7.9015159	-10.435145	1.85E-03	"lectin, galactoside-binding, soluble, 1"
279	HEPH	7.0971333	5.6165868	5.3172244	2.2332741	2.2332741	2.2332741	-10.434667	1.59E-03	hephaestin
280	GLUD2	0.6483116	4.7573691	4.0214531	0.6483116	0.6483116	0.6483116	-10.36136	4.21E-02	glutamate dehydrogenase 2
281	C11orf1	0.6483116	4.0214531	4.3891292	0.6483116	0.6483116	0.6483116	-10.36136	4.40E-02	chromosome 11 open reading frame 1
282	CSRNP2	6.6668776	8.3797574	7.1701118	4.1647094	3.2943327	4.1992622	-10.357076	3.02E-03	cysteine-serine-rich nuclear protein 2
283	HNRNPAB	8.4938702	11.3141178	10.6048272	6.9963182	7.3504986	7.2388181	-10.310262	1.32E-02	heterogeneous nuclear ribonucleoprotein A/B
284	IL28RA	4.4230841	5.0078562	5.5912356	1.6483116	1.6483116	1.6483116	-10.264167	1.17E-03	"interleukin 28 receptor, alpha (interferon, lambda receptor)"
285	S100A4	4.2644796	8.9598769	6.6626133	3.493717	3.2943327	3.3033944	-10.26185	2.11E-02	S100 calcium binding protein A4
286	LOXL2	8.5773416	8.3700291	8.8025858	6.8596099	5.0123129	5.1863808	-10.251167	7.93E-03	lysyl oxidase-like 2
287	ISG15	8.3308747	6.0160967	7.0419699	4.1507009	3.6862881	3.5081965	-10.236721	5.43E-03	ISG15 ubiquitin-like modifier
288	DNAJB9	6.7048612	9.3873635	8.6989451	5.4495168	4.3834549	5.3468502	-10.211302	1.03E-02	"DnaJ (Hsp40) homolog, subfamily B, member 9"
289	ATXN10	6.1450197	7.6519195	7.6605207	4.3145058	3.8520425	3.3033944	-10.168359	3.89E-03	ataxin 10
290	DPM1	2.2332741	5.6585807	5.5778032	2.2332741	2.2332741	2.2332741	-10.157892	4.67E-02	"dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit"
291	SF3B14	6.8285426	8.5600336	8.726121	4.6241772	5.3040531	5.2195165	-10.129683	7.74E-03	No description
292	SCARA5	7.5100981	8.1841823	7.4475158	4.659283	4.1077432	4.5799544	-10.124457	1.09E-03	"scavenger receptor class A, member 5 (putative)"
293	KCNH6	7.0075438	9.0212891	9.8433669	5.8526995	4.4322564	5.6864841	-10.089655	1.08E-02	"potassium voltage-gated channel, subfamily H (eag-related), member 6"
294	CCDC53	5.5977358	6.0121724	4.9791547	3.0232337	1.6483116	1.6483116	-10.061985	3.04E-03	coiled-coil domain containing 53
295	PVRL2	9.8812626	8.8833444	9.6984655	6.363238	6.5523937	5.9335339	-10.048226	1.86E-03	poliovirus receptor-related 2 (herpesvirus entry mediator B)
296	CDK2AP1	9.5282637	10.1399294	10.1952012	7.4167302	6.8123789	5.7255003	-10.039048	3.51E-03	cyclin-dependent kinase 2 associated protein 1
297	DBI	6.4182565	8.2817707	8.2951155	4.7205988	4.529393	4.9750172	-9.987325	8.27E-03	"diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)"
298	CFDP1	4.9355456	6.3609851	7.0820737	3.6701717	3.0432059	2.2332741	-9.971283	8.31E-03	craniofacial development protein 1
299	COTL1	6.4062614	10.1314494	9.8641656	5.5553028	6.8180014	6.0451794	-9.941393	3.40E-02	coactosin-like 1 (Dictyostelium)
300	MFN2	5.3452492	7.5852452	7.3190314	4.132073	4.007184	3.6483116	-9.930369	1.17E-02	mitofusin 2
301	LOC100216001	0.6483116	4.5872484	3.958765	0.6483116	0.6483116	0.6483116	-9.920779	4.35E-02	No description
302	PPP1R2P3	0.6483116	3.958765	4.427996	0.6483116	0.6483116	0.6483116	-9.920779	4.45E-02	"protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 3"
303	HES1	7.8510156	8.4615741	8.8737035	6.473835	4.5154022	5.1554985	-9.89072	7.58E-03	"hairy and enhancer of split 1, (Drosophila)"
304	TMEM173	5.5391962	6.0092054	3.3812592	2.2332741	2.2332741	2.2332741	-9.889668	1.54E-02	transmembrane protein 173
305	FGFR1OP2	6.1354234	6.7978269	7.1527296	2.9702397	2.9702397	3.8592574	-9.804691	1.64E-03	FGFR1 oncogene partner 2
306	LOC550643	4.0076061	6.6172009	6.0307524	3.3258485	1.6483116	1.6483116	-9.790295	1.06E-02	No description
307	NDUFAB1	4.4230841	7.3813385	6.5349642	3.7070939	3.2469429	1.6483116	-9.767716	1.42E-02	"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa"
308	YIF1A	8.2998	7.7270762	8.1502631	5.9661049	4.8633993	3.5159759	-9.759883	6.50E-03	Yip1 interacting factor homolog A (S. cerevisiae)
309	RPF2	4.3121771	8.0553873	7.8931562	4.6100824	4.7215383	3.9050807	-9.734277	4.95E-02	ribosome production factor 2 homolog (S. cerevisiae)
310	RAB1A	6.8980611	10.2733864	9.6624557	6.3796002	6.3527044	6.4178519	-9.732804	2.78E-02	"RAB1A, member RAS oncogene family"
311	UAP1	5.9965056	10.4587786	9.0863605	5.7727142	5.8037251	6.6156548	-9.731319	4.94E-02	UDP-N-acteylglucosamine pyrophosphorylase 1
312	PTPLAD2	4.4230841	5.6153768	4.9298067	1.6483116	1.6483116	1.6483116	-9.723631	1.30E-03	protein tyrosine phosphatase-like A domain containing 2
313	SH3BGR	3.4217357	5.0421439	4.9298067	1.6483116	1.6483116	1.6483116	-9.723631	7.15E-03	SH3 domain binding glutamic acid-rich protein
314	TACR1	3.4217357	4.9298067	5.2641547	1.6483116	1.6483116	1.6483116	-9.723631	7.31E-03	tachykinin receptor 1
315	CCDC90B	5.0421439	5.4201827	4.9298067	4.4001231	1.6483116	1.6483116	-9.723631	2.37E-02	coiled-coil domain containing 90B
316	MRPL21	3.8596957	5.9957453	5.4443331	2.7142554	0.6483116	0.6483116	-9.723596	6.00E-03	mitochondrial ribosomal protein L21
317	CCL28	1.6483116	4.9269842	5.8083801	1.6483116	1.6483116	1.6483116	-9.704626	4.28E-02	chemokine (C-C motif) ligand 28
318	TMEM69	5.4523941	4.9265529	5.0379399	3.8299899	1.6483116	1.6483116	-9.701725	1.32E-02	transmembrane protein 69
319	PPP1R14A	6.9832644	4.9251318	3.2943761	1.6483116	1.6483116	1.6483116	-9.692173	1.16E-02	"protein phosphatase 1, regulatory (inhibitor) subunit 14A"
320	TP53	6.8201598	7.7400905	7.5753836	4.3019111	4.4736823	2.9702397	-9.669709	2.83E-03	tumor protein p53
321	PPT2	5.5031331	6.1824779	4.8589077	2.2332741	2.2332741	2.2332741	-9.64552	1.81E-03	palmitoyl-protein thioesterase 2
322	PPP1CC	8.5333163	9.6885723	8.8949657	5.2694724	6.2402488	5.6979689	-9.605388	2.27E-03	"protein phosphatase 1, catalytic subunit, gamma isozyme"
323	SSBP1	3.4217357	6.0121724	5.4128292	1.6483116	1.6483116	2.7522541	-9.579287	1.37E-02	single-stranded DNA binding protein 1
324	IMPDH2	7.9247053	9.131745	9.3003261	5.6859035	5.9230511	5.8768466	-9.546014	4.30E-03	IMP (inosine 5'-monophosphate) dehydrogenase 2
325	HNRNPA0	10.4737075	11.4907666	10.7263059	7.5749221	7.2213359	7.5299234	-9.529309	9.05E-04	heterogeneous nuclear ribonucleoprotein A0
326	PLRG1	4.7442086	7.1041886	6.621374	3.2175749	3.8520425	3.3033944	-9.52782	1.44E-02	"pleiotropic regulator 1 (PRL1 homolog, Arabidopsis)"
327	CAMK2N1	7.2410967	8.8071157	7.9455504	5.4447648	3.738957	5.5567305	-9.516197	8.73E-03	calcium/calmodulin-dependent protein kinase II inhibitor 1
328	C19orf56	8.0395051	9.5590164	9.0597052	6.2954084	5.5610862	5.8108024	-9.506424	4.91E-03	chromosome 19 open reading frame 56
329	ACAT1	5.8963798	6.978653	6.2854393	3.493717	3.2943327	2.6483116	-9.500926	2.16E-03	acetyl-CoA acetyltransferase 1
330	WDR33	7.0715727	8.3766397	8.6679826	5.0445536	5.1293819	5.2344296	-9.495591	5.65E-03	WD repeat domain 33
331	PGD	7.1357579	9.7684471	10.402147	7.1555041	6.2584396	6.5077118	-9.491545	3.11E-02	phosphogluconate dehydrogenase
332	PLSCR4	7.0964148	7.808321	7.8509508	4.3922172	4.3550761	4.6079334	-9.467722	1.20E-03	phospholipid scramblase 4
333	BAX	4.0076061	6.4989887	6.7416837	1.6483116	3.4989875	2.7522541	-9.465615	1.49E-02	BCL2-associated X protein
334	SLC26A3	0.6483116	3.8879478	4.574875	0.6483116	0.6483116	0.6483116	-9.445559	4.44E-02	"solute carrier family 26, member 3"
335	DUSP16	4.6198424	5.8861325	5.8962727	2.6483116	2.6483116	2.6483116	-9.433682	5.10E-03	dual specificity phosphatase 16
336	VPS37A	4.2135782	7.6136152	6.6913332	3.4556665	3.4556665	3.4556665	-9.419606	2.28E-02	vacuolar protein sorting 37 homolog A (S. cerevisiae)
337	CD164	7.7938953	8.6632655	8.7891902	5.5553138	5.0629624	5.2422464	-9.407924	2.04E-03	"CD164 molecule, sialomucin"
338	ARF6	10.007122	11.7944107	11.4389718	7.4346668	8.2058759	8.4357651	-9.402836	6.73E-03	ADP-ribosylation factor 6
339	ASB13	0.6483116	4.0427262	3.8813715	0.6483116	0.6483116	0.6483116	-9.402601	4.81E-02	ankyrin repeat and SOCS box-containing 13
340	FAM96A	4.0076061	4.8744794	5.3143753	1.6483116	1.6483116	1.6483116	-9.35779	2.74E-03	"family with sequence similarity 96, member A"
341	CES8	1.6483116	4.8744794	5.4661021	1.6483116	1.6483116	1.6483116	-9.35779	4.51E-02	No description
342	C14orf129	4.3136318	4.3472978	3.8734293	0.6483116	0.6483116	2.3702641	-9.350981	7.14E-03	chromosome 14 open reading frame 129
343	DPCD	4.3136318	4.5872484	3.8734293	0.6483116	0.6483116	3.0432576	-9.350981	1.46E-02	deleted in primary ciliary dyskinesia homolog (mouse)
344	ANKRD30A	0.6483116	3.8705691	4.2353546	0.6483116	0.6483116	0.6483116	-9.332461	4.66E-02	ankyrin repeat domain 30A
345	FGB	0.6483116	3.8705691	4.0214531	0.6483116	0.6483116	0.6483116	-9.332461	4.84E-02	fibrinogen beta chain
346	KLK1	7.421093	7.5302593	8.1033845	3.3505197	4.3110219	7.3289659	-9.312945	3.11E-02	kallikrein 1
347	KDM5B	5.2345997	6.1873356	6.278475	2.9702397	2.9702397	2.9702397	-9.299131	3.01E-03	lysine (K)-specific demethylase 5B
348	PSMC4	6.7532549	9.9034121	9.7831163	6.5681498	6.6360281	5.6781563	-9.285416	3.08E-02	"proteasome (prosome, macropain) 26S subunit, ATPase, 4"
349	C2orf76	3.8596957	3.9801925	3.5109608	0.6483116	0.6483116	0.6483116	-9.262387	6.37E-04	chromosome 2 open reading frame 76
350	ZNF773	3.8596957	4.56401	4.574875	2.201703	0.6483116	0.6483116	-9.262387	4.75E-03	zinc finger protein 773
351	LOC139201	3.8596957	4.6646242	5.1575148	0.6483116	2.3529117	0.6483116	-9.262387	5.22E-03	No description
352	NDUFAF1	3.8596957	5.1191904	4.3136318	0.6483116	2.3529117	0.6483116	-9.262387	6.15E-03	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 1"
353	CCL26	3.8596957	4.3891292	4.427996	0.6483116	0.6483116	2.3702641	-9.262387	6.82E-03	chemokine (C-C motif) ligand 26
354	C12orf53	0.6483116	3.8596957	4.2624744	0.6483116	0.6483116	0.6483116	-9.262387	4.65E-02	chromosome 12 open reading frame 53
