	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N105	CD44+ N171	CD44+ N174	t-value	q-value	p-value	PseudoFC
842	PDK1	7.716122	7.421341	6.704285	1.661149	5.306419	7.352555	-0.509556323	7.34E-02	6.70E-02	-4.331664319
843	NOC2L	8.351337	9.162364	7.422239	6.544171	6.237456	5.580533	-0.575657175	5.94E-02	4.76E-02	-4.328544045
844	GPR176	4.263463	3.770995	5.974145	1.661149	3.134528	2.921909	-0.519103495	7.06E-02	6.32E-02	-4.316452007
845	FBXL14	4.815804	3.770995	5.609945	1.661149	2.265287	3.676349	-0.545531937	6.45E-02	5.49E-02	-4.316452007
846	SYNGR3	4.309025	3.770995	6.012527	1.661149	2.265287	2.921909	-0.604215777	5.57E-02	4.20E-02	-4.316452007
847	ASB1	8.151234	7.458616	7.519866	5.320955	6.043524	5.580533	-0.583175169	5.83E-02	4.60E-02	-4.310066694
848	SLC2A1	9.470427	9.533816	8.387335	6.814118	6.78473	7.428484	-0.580226996	5.88E-02	4.67E-02	-4.302967122
849	CHCHD2	11.901113	12.110017	10.885132	8.447068	9.796295	10.044503	-0.571697263	6.01E-02	4.85E-02	-4.301434465
850	CUL9	7.497182	7.421341	8.525393	6.395481	5.317867	5.446557	-0.562901761	6.14E-02	5.05E-02	-4.297430209
851	NRGN	4.682076	5.43468	3.764125	1.661149	2.265287	4.146207	-0.469960297	8.56E-02	8.46E-02	-4.295946161
852	WNT6	5.658609	5.340619	3.764125	1.661149	4.131418	2.921909	-0.485631936	8.05E-02	7.71E-02	-4.295946161
853	TMEM229B	5.335413	4.389936	3.764125	1.661149	2.265287	3.676349	-0.492928992	7.80E-02	7.36E-02	-4.295946161
854	PPP1R32	10.542938	10.517567	9.494939	8.316805	8.220489	8.440667	-0.519312138	7.05E-02	6.31E-02	-4.293848408
855	SLC24A6	9.031425	8.896392	8.83711	4.718672	6.794431	8.407967	-0.530733119	6.78E-02	5.95E-02	-4.29292606
856	MRPL53	7.546975	5.362142	6.601009	1.661149	4.797798	5.446557	-0.55613476	6.26E-02	5.22E-02	-4.288335138
857	RELL2	5.897292	3.360637	5.018694	1.661149	3.571326	2.921909	-0.490511059	7.88E-02	7.47E-02	-4.277551061
858	TBC1D22B	9.11634	8.833929	7.825025	6.339437	6.549959	7.020304	-0.532805601	6.74E-02	5.88E-02	-4.275329055
859	TJAP1	9.272502	7.598777	7.107458	1.661149	7.107836	7.180104	-0.517638865	7.10E-02	6.38E-02	-4.264563977
860	HADHA	11.625003	11.615306	11.046193	8.955085	9.294336	10.12216	-0.543909225	6.48E-02	5.53E-02	-4.260752509
861	MLXIP	8.183076	9.271133	9.455998	7.36523	6.613395	6.129407	-0.602275451	5.60E-02	4.24E-02	-4.259749299
862	STK32C	5.263699	4.830496	5.225216	1.661149	3.134528	4.790662	-0.461210682	8.90E-02	8.93E-02	-4.259513122
863	KIAA0664L3	5.658609	6.35207	4.754917	1.661149	3.571326	4.790662	-0.528769432	6.83E-02	6.01E-02	-4.249468809
864	KCNRG	4.682076	4.351315	3.935222	1.661149	2.265287	2.921909	-0.558565117	6.21E-02	5.15E-02	-4.245775873
865	FNIP1	9.60972	8.731048	9.619106	6.811341	7.53715	7.36177	-0.579344147	5.88E-02	4.69E-02	-4.233806643
866	KHNYN	10.300784	10.821096	10.459924	8.331873	8.220489	8.952456	-0.578119083	5.90E-02	4.71E-02	-4.228937815
867	ST3GAL4	8.683645	7.106065	7.7303	5.026959	6.373501	6.129407	-0.519022482	7.06E-02	6.33E-02	-4.225452952
868	MANF	11.239738	9.867571	9.431116	8.331873	8.077554	7.352555	-0.587026465	5.77E-02	4.51E-02	-4.223855652
869	PDCD11	7.956174	8.464054	7.519866	6.283686	4.608763	6.385515	-0.574360779	5.97E-02	4.79E-02	-4.223792773
870	B3GAT3	9.882858	9.694786	9.143179	7.607339	7.066159	8.053616	-0.55641774	6.25E-02	5.21E-02	-4.219347822
871	ATP6V0E1	11.026657	10.885817	10.774746	8.811966	9.086038	8.32282	-0.622274721	5.38E-02	3.92E-02	-4.21009182
872	TLE4	7.513971	7.991061	8.867104	5.026959	6.794431	6.385515	-0.527734582	6.84E-02	6.03E-02	-4.206652434
873	EHD1	9.422322	10.262196	9.332443	6.498222	7.505595	8.194487	-0.597544631	5.65E-02	4.32E-02	-4.19220442
874	UBIAD1	7.410173	8.862025	8.257481	5.095353	6.189775	7.611911	-0.461259609	8.90E-02	8.93E-02	-4.192194253
875	TEKT4	9.159663	9.013748	7.557139	6.395481	7.094585	5.580533	-0.568908733	6.05E-02	4.91E-02	-4.184566636
876	JARID2	10.467367	9.568332	9.671037	8.40494	7.942653	7.428484	-0.544695383	6.47E-02	5.50E-02	-4.176883202
877	MMP10	7.497182	5.487673	6.601009	5.579836	4.539173	2.921909	-0.519887983	7.04E-02	6.29E-02	-4.175173755
878	SLC7A2	14.312483	12.142595	11.935184	10.084223	10.084974	11.800693	-0.511938529	7.27E-02	6.61E-02	-4.16299133
879	SRF	10.907815	11.453918	11.685609	9.590293	9.401119	9.329475	-0.549716883	6.39E-02	5.38E-02	-4.149102067
880	IMP4	4.309025	4.830496	3.935222	1.661149	2.265287	2.921909	-0.564572698	6.12E-02	5.01E-02	-4.1231242
881	SPSB3	11.225792	10.697905	11.95888	9.188227	8.486085	10.644929	-0.468007335	8.62E-02	8.56E-02	-4.105522028
882	CORO7	7.373845	7.87177	7.381261	5.026959	5.353925	6.931222	-0.461403746	8.89E-02	8.92E-02	-4.076513968
883	MDK	10.166524	11.343662	11.740313	8.139755	9.266358	9.933996	-0.500753588	7.57E-02	7.04E-02	-4.074912272
884	SGIP1	7.278811	6.060401	6.282905	5.252045	2.265287	4.476242	-0.605577374	5.56E-02	4.18E-02	-4.074903319
885	RNF208	6.58615	6.060401	5.225216	1.661149	4.131418	4.562324	-0.594325927	5.69E-02	4.37E-02	-4.066606802
886	RPS3	15.811675	16.367195	15.932967	13.873658	13.789789	15.237579	-0.465959727	8.71E-02	8.67E-02	-4.061142251
887	GPC2	4.263463	5.43468	4.285996	1.661149	2.265287	4.146207	-0.483995224	8.11E-02	7.79E-02	-4.057832742
888	ISCA1	9.252632	9.434406	9.532856	8.843852	7.414086	6.942983	-0.439518693	9.76E-02	0.102683906	-4.056736291
889	TOPORS	7.355332	7.598777	8.718732	5.579836	7.269549	4.476242	-0.510633178	7.31E-02	6.65E-02	-4.052861918
890	EFNB2	7.336579	8.692451	9.610266	6.814118	5.317867	6.722123	-0.558742604	6.21E-02	5.15E-02	-4.052219676
891	TRIB2	10.407972	8.909913	9.431116	6.550689	7.414086	8.407967	-0.541872099	6.53E-02	5.59E-02	-4.047495211
892	ALPL	5.304463	7.87177	6.636262	1.661149	5.857745	5.446557	-0.479830214	8.23E-02	7.97E-02	-4.039076045
893	CPSF3L	10.047596	9.401283	8.829514	4.894482	8.033973	7.553321	-0.609092228	5.52E-02	4.11E-02	-4.03794869
894	SH3PXD2B	9.541754	7.912639	7.628916	5.891233	7.269549	5.900694	-0.504266674	7.48E-02	6.90E-02	-4.0332553
895	MKLN1	10.412457	10.592847	11.0786	8.757204	8.402869	9.008063	-0.564319404	6.12E-02	5.01E-02	-4.026672891
896	PRPS1	8.824905	8.595375	8.751261	6.651882	7.793829	6.587378	-0.472283572	8.47E-02	8.34E-02	-4.022233
897	RASGRP2	6.344798	6.466258	8.589765	1.661149	5.353925	6.587378	-0.532809549	6.74E-02	5.88E-02	-4.006623209
898	POMT2	9.11634	8.87587	7.7303	5.728038	6.319269	7.395512	-0.539778403	6.58E-02	5.66E-02	-4.006276516
899	BHLHE22	6.381847	5.809601	7.107458	2.820813	4.608763	5.106393	-0.561042638	6.18E-02	5.09E-02	-4.002952734
900	TMEM43	10.870817	11.277401	10.248318	8.745998	8.928336	8.870819	-0.55205786	6.34E-02	5.32E-02	-3.999993711
901	ECE2	4.263463	6.092406	2.379345	1.661149	2.265287	2.921909	-0.449955646	9.35E-02	9.63E-02	-3.994945745
902	SURF2	4.263463	4.389936	3.935222	1.661149	2.265287	2.921909	-0.52893795	6.82E-02	6.00E-02	-3.994945745
903	SLC9A1	8.599622	9.59787	10.199056	7.504712	8.200916	6.942983	-0.501489053	7.56E-02	7.01E-02	-3.994844602
904	CASP9	7.686806	8.041069	8.710484	4.718672	6.043524	7.611911	-0.490938313	7.86E-02	7.45E-02	-3.993201161
905	BHLHE40	12.172312	13.330149	14.054194	12.03016	10.859474	11.334492	-0.458837351	8.99E-02	9.06E-02	-3.987975733
906	PQLC2	4.815804	5.297868	3.90836	2.820813	2.265287	2.921909	-0.544061438	6.48E-02	5.52E-02	-3.986135854
907	PMS2	7.686806	7.34377	7.204614	6.244586	5.353925	4.562324	-0.542020541	6.52E-02	5.59E-02	-3.971942606
908	RHEBL1	4.682076	4.911517	6.737132	1.661149	4.797798	2.921909	-0.532746801	6.74E-02	5.88E-02	-3.971289674
909	GTPBP6	7.463005	7.512784	7.082111	5.095353	6.373501	5.106393	-0.497357114	7.66E-02	7.17E-02	-3.963453921
910	FRMD4A	8.797738	9.173617	9.518754	6.811341	6.861783	8.579284	-0.453917633	9.19E-02	9.37E-02	-3.96246234
911	RBM23	10.499337	9.905188	9.68794	7.70315	8.160956	8.010706	-0.591067961	5.73E-02	4.44E-02	-3.958050799
912	TEX261	10.106902	9.551177	8.775186	6.498222	7.56803	8.25089	-0.526963623	6.87E-02	6.07E-02	-3.95354562
913	ABTB2	6.306772	7.711156	8.12722	5.728038	5.857745	5.091834	-0.476043073	8.35E-02	8.15E-02	-3.953467618
914	ATAT1	8.096549	7.857885	7.295639	1.661149	6.319269	5.874974	-0.661768665	5.06E-02	3.36E-02	-3.952900832
915	SPRY2	11.113223	9.410824	10.06638	8.173604	8.436733	7.428484	-0.573270705	5.98E-02	4.82E-02	-3.951334389
916	ANPEP	10.757297	10.094707	9.930946	6.664985	8.777924	8.194487	-0.609512784	5.51E-02	4.10E-02	-3.943214556
917	POLL	7.800655	7.197097	7.227914	5.252045	5.920411	3.630092	-0.628527804	5.33E-02	3.83E-02	-3.933651071
918	TMED5	10.77133	10.100615	11.185125	8.433162	8.94019	8.79697	-0.54823624	6.41E-02	5.42E-02	-3.929540927
919	ZMAT3	8.051258	9.162364	8.334642	4.718672	7.191402	6.942983	-0.546605635	6.43E-02	5.46E-02	-3.920292732
920	ZFAND3	8.971905	8.561508	8.163928	6.395481	7.767462	6.195186	-0.471400754	8.51E-02	8.38E-02	-3.914266391
921	ADORA3	4.639409	3.360637	5.596986	1.661149	2.265287	3.630092	-0.491085394	7.85E-02	7.44E-02	-3.909257793
922	RPLP0	16.262427	15.918147	15.946254	14.042609	13.451719	14.298816	-0.602681381	5.60E-02	4.23E-02	-3.900372297
923	CYP1B1	12.426791	9.618605	10.640089	7.656039	9.601037	8.784285	-0.524227622	6.93E-02	6.15E-02	-3.89754535
924	TEP1	8.69841	8.988481	8.063885	5.252045	6.861783	7.03218	-0.570590603	6.03E-02	4.88E-02	-3.880658028
925	IL6R	9.537655	10.076837	8.163928	7.918071	6.640994	7.582913	-0.479913478	8.22E-02	7.96E-02	-3.876464125
926	ARCN1	10.482375	9.317525	8.896486	7.36523	8.314558	7.03218	-0.519562507	7.05E-02	6.31E-02	-3.869898119
927	HIAT1	10.688706	10.037342	10.110931	8.734704	8.737737	8.053616	-0.500661686	7.57E-02	7.05E-02	-3.866341245
928	BTN2A2	7.841135	6.537655	7.884888	4.718672	5.936219	5.580533	-0.528796578	6.83E-02	6.01E-02	-3.860181427
929	MARVELD1	8.871251	6.957749	6.369239	1.661149	6.78473	6.931222	-0.444147934	9.57E-02	9.98E-02	-3.837133876
930	EN2	6.306772	7.033812	7.855267	1.661149	5.920411	5.634184	-0.569051152	6.05E-02	4.91E-02	-3.823401085
931	ENTPD4	9.516981	8.715733	8.75928	7.33564	6.78473	7.492252	-0.502807176	7.52E-02	6.95E-02	-3.813202639
932	TM4SF1	13.877737	15.04814	13.513107	13.117413	11.347401	12.574209	-0.45825387	9.02E-02	9.11E-02	-3.812471953
933	EMD	10.708899	10.508708	10.740724	9.410337	8.579995	8.719135	-0.500484574	7.58E-02	7.05E-02	-3.807152244
934	TBP	8.441861	7.991061	7.462086	6.063041	7.191402	5.426231	-0.45527712	9.14E-02	9.30E-02	-3.805323981
935	DPF2	9.4134	9.104741	9.197307	5.579836	7.269549	7.668215	-0.61906709	5.41E-02	3.96E-02	-3.804633769
936	NCAPD3	6.765086	7.033812	5.974145	4.894482	2.265287	5.106393	-0.596272099	5.67E-02	4.34E-02	-3.803739422
937	CACNA1H	7.463005	6.466258	5.571599	1.661149	4.539173	6.455366	-0.482851501	8.14E-02	7.84E-02	-3.802859409
938	C9orf142	8.567812	8.652793	7.825025	5.095353	6.640994	7.748756	-0.458545724	9.01E-02	9.09E-02	-3.802156317
939	RASA4P	8.720278	7.800972	9.708794	1.661149	6.794431	8.440667	-0.582242473	5.84E-02	4.62E-02	-3.799598273
940	QRSL1	10.112425	10.575983	10.175278	7.679787	8.4199	8.650903	-0.57304166	5.98E-02	4.82E-02	-3.797579367
941	ADAMTS9	10.266516	8.319573	8.458015	6.396698	6.774676	8.074602	-0.478839434	8.26E-02	8.02E-02	-3.791779181
942	FBXL19	5.491121	5.789702	5.389265	1.661149	3.571326	4.146207	-0.609188432	5.52E-02	4.11E-02	-3.783692356
943	TROVE2	10.070477	9.980808	10.059902	7.937902	8.140553	8.809543	-0.49831542	7.64E-02	7.13E-02	-3.782524071
944	FBXL15	9.625257	8.028729	8.467835	6.339437	6.549959	7.352555	-0.516254583	7.14E-02	6.43E-02	-3.778663638
945	MED19	10.233949	9.223199	9.753639	7.835902	7.53715	8.287303	-0.514876569	7.17E-02	6.48E-02	-3.778299012
946	ZNF768	5.304463	4.351315	5.544653	1.661149	3.571326	3.630092	-0.531963048	6.75E-02	5.91E-02	-3.769992598
947	SLC7A8	9.372557	7.218985	8.66852	1.661149	7.187136	7.46072	-0.571389136	6.02E-02	4.86E-02	-3.762877996
948	ALDH1A2	8.214232	8.561508	10.172278	1.661149	8.764653	6.649696	-0.607221087	5.54E-02	4.14E-02	-3.762813805
949	PTPN6	6.707871	7.34377	8.102218	4.894482	4.797798	6.32627	-0.528900058	6.82E-02	6.00E-02	-3.758278974
950	CCDC13	4.209882	4.830496	2.995681	1.661149	2.265287	2.921909	-0.44575872	9.51E-02	9.88E-02	-3.754411105
951	SH3GL3	3.024504	4.830496	5.974145	1.661149	3.134528	2.921909	-0.484696939	8.08E-02	7.75E-02	-3.754411105
952	PSORS1C3	4.815804	4.830496	2.995681	1.661149	2.265287	2.921909	-0.490317625	7.89E-02	7.47E-02	-3.754411105
953	TRIT1	5.856559	6.228068	6.054038	1.661149	6.189775	4.146207	-0.450643007	9.32E-02	9.59E-02	-3.752442771
954	ACVRL1	9.97669	7.615377	8.939468	6.183122	7.473335	7.03218	-0.48566562	8.04E-02	7.71E-02	-3.751031784
955	SETD5	10.968459	10.222111	10.886963	8.801178	9.064538	8.519314	-0.540132711	6.57E-02	5.65E-02	-3.74229021
956	PDIA6	11.740969	10.699852	9.757647	8.98399	8.682351	8.79697	-0.501959953	7.55E-02	6.99E-02	-3.739597084
957	DISP1	7.530567	7.631788	7.273415	1.661149	5.920411	5.634184	-0.667001664	5.03E-02	3.31E-02	-3.72278708
958	ADAR	10.70342	10.445123	9.645305	7.074163	8.549366	8.834367	-0.547048843	6.42E-02	5.44E-02	-3.721170941
959	TRIM3	8.55164	8.101237	8.407885	6.283686	6.205902	6.942983	-0.536334752	6.65E-02	5.77E-02	-3.72008345
960	ZFYVE1	7.814275	7.939256	9.130869	6.498222	5.920411	6.587378	-0.529897817	6.80E-02	5.97E-02	-3.716294013
961	IFITM2	13.305933	12.232775	13.226489	10.344114	11.041076	11.890726	-0.48227943	8.16E-02	7.87E-02	-3.702916055
962	HTT	8.630745	8.526827	8.925282	7.274575	6.640994	6.73963	-0.523015708	6.97E-02	6.20E-02	-3.695661516
963	REXO2	10.991122	10.797649	10.616004	8.94532	9.107223	8.534542	-0.565212718	6.11E-02	4.99E-02	-3.690709425
964	REM2	5.658609	4.750708	6.489771	1.661149	4.608763	4.146207	-0.505732225	7.43E-02	6.84E-02	-3.683321487
965	NOA1	8.84495	9.507377	8.775186	6.857154	7.627877	7.218312	-0.509094033	7.35E-02	6.71E-02	-3.67947485
966	LOC100130776	7.04469	6.391145	5.702912	1.661149	5.165949	4.790662	-0.569041988	6.05E-02	4.91E-02	-3.67753789
967	EHMT2	9.843547	8.016282	8.651386	5.728038	6.861783	7.96648	-0.487907285	7.96E-02	7.59E-02	-3.673276066
968	PXDN	10.436875	9.239354	9.565235	7.36523	7.440337	8.758577	-0.49727124	7.66E-02	7.18E-02	-3.665791218
969	KCNIP3	7.298325	6.184248	5.702912	1.661149	5.165949	5.426231	-0.509900267	7.32E-02	6.68E-02	-3.660635564
970	SHISA4	7.744853	6.35207	7.381261	5.026959	5.353925	5.874974	-0.468740483	8.59E-02	8.52E-02	-3.655021451
971	S100A16	9.663383	11.33617	8.050877	8.39062	7.793829	7.033813	-0.456831653	9.07E-02	9.20E-02	-3.654197117
972	CMTM6	10.977567	10.23291	9.909488	8.665019	8.36819	8.135789	-0.554034013	6.30E-02	5.27E-02	-3.641971429
973	CLDN4	9.597956	9.271133	8.313014	8.105092	7.406567	5.882028	-0.483547237	8.12E-02	7.81E-02	-3.641582417
974	LINC00341	8.996009	8.509169	9.583416	4.894482	7.191402	7.722406	-0.584662694	5.81E-02	4.57E-02	-3.632620804
975	IPO13	6.227577	6.466258	7.003286	1.661149	4.608763	6.051818	-0.541359389	6.54E-02	5.61E-02	-3.623777387
976	RIN3	7.893399	7.174872	8.102218	5.728038	5.317867	6.587378	-0.499281919	7.61E-02	7.09E-02	-3.622548923
977	SSRP1	10.281302	9.763426	8.903739	7.30543	7.656894	8.424409	-0.494486817	7.75E-02	7.30E-02	-3.622266573
978	SATB2	6.997718	5.297868	6.948237	1.661149	5.353925	5.091834	-0.523624319	6.95E-02	6.17E-02	-3.621037788
979	ESRRA	8.096549	7.829709	7.713889	6.244586	5.353925	6.129407	-0.558160643	6.21E-02	5.16E-02	-3.60991011
980	LINC00240	5.982974	5.487673	3.90836	1.661149	4.131418	3.676349	-0.467650112	8.64E-02	8.58E-02	-3.608891235
981	TPRKB	9.121827	8.491292	7.4423	7.109557	6.640994	6.051818	-0.459996627	8.94E-02	9.00E-02	-3.605745313
982	FAM178A	6.820119	6.03611	6.410545	1.661149	6.608026	4.562324	-0.458165041	9.03E-02	9.12E-02	-3.600558348
983	KLHDC3	10.723409	9.610347	9.220727	7.771052	8.296229	7.492252	-0.534706306	6.69E-02	5.82E-02	-3.57835129
984	KCNK3	8.763044	6.877454	5.974145	1.661149	5.165949	6.924055	-0.526277671	6.88E-02	6.08E-02	-3.577591953
985	PPFIA1	9.761558	9.729514	9.093298	7.25991	8.2398	7.255535	-0.536437817	6.65E-02	5.76E-02	-3.574555532
986	C9orf89	10.231413	9.974387	10.076043	8.239009	7.414086	8.745549	-0.541108035	6.55E-02	5.62E-02	-3.57274863
987	INO80	9.601888	8.790733	8.710484	6.954147	7.269549	6.942983	-0.560062388	6.19E-02	5.11E-02	-3.571636393
988	POMGNT1	9.663383	8.855052	7.746525	7.531061	6.640994	7.020304	-0.440150835	9.73E-02	0.102279006	-3.567091653
989	MTHFD2	10.553128	10.545989	9.099629	8.433162	7.942653	8.719135	-0.452117514	9.26E-02	9.49E-02	-3.565223564
990	XYLT1	6.924263	6.35207	7.250844	1.661149	6.043524	5.091834	-0.561959419	6.16E-02	5.07E-02	-3.561362896
991	RPP25	5.316227	5.195784	6.369239	1.661149	4.539173	3.630092	-0.565434701	6.11E-02	4.99E-02	-3.555533586
992	C9orf9	4.263463	4.750708	6.054038	1.661149	4.539173	2.921909	-0.469810286	8.56E-02	8.46E-02	-3.55241125
993	DHCR7	8.734675	8.379112	6.670675	6.814118	6.551443	5.091834	-0.437211394	9.84E-02	0.103916298	-3.549632509
994	SEC23A	11.082598	8.136169	7.956385	7.037879	7.505595	6.129407	-0.501715193	7.55E-02	7.00E-02	-3.547928879
995	DPP7	9.566109	9.281572	9.353784	6.063041	7.740604	7.582913	-0.602451938	5.60E-02	4.23E-02	-3.544312275
996	RAB35	8.062715	7.26179	7.663508	5.320955	6.237456	5.882028	-0.516237063	7.14E-02	6.44E-02	-3.54370704
997	FRMD6	10.70342	11.09115	10.815695	8.993498	9.749902	5.882028	-0.602425223	5.60E-02	4.23E-02	-3.536195015
998	B3GALT4	4.743564	4.911517	4.508334	1.661149	3.134528	2.921909	-0.580161257	5.88E-02	4.67E-02	-3.534864559
999	TYRO3	4.639409	6.060401	5.389265	1.661149	3.571326	5.091834	-0.446567304	9.47E-02	9.82E-02	-3.525771987
1000	LAS1L	9.025582	9.104741	8.79872	7.210813	6.640994	7.988762	-0.467227461	8.66E-02	8.61E-02	-3.518033017
1001	LOC728342	5.328526	4.736586	4.285996	1.661149	4.131418	2.921909	-0.469315133	8.58E-02	8.49E-02	-3.517809841
1002	LOC284551	3.819732	4.736586	4.754917	1.661149	3.134528	2.921909	-0.492894275	7.80E-02	7.36E-02	-3.517809841
1003	LARP1	10.63023	10.537303	9.820314	8.206677	8.817023	8.357484	-0.527346298	6.85E-02	6.05E-02	-3.514226287
1004	IRF6	8.84495	12.180044	9.112206	8.460842	8.751258	7.03218	-0.444050274	9.57E-02	9.99E-02	-3.513162386
1005	HTR7P1	7.641685	7.26179	6.601009	6.244586	5.317867	4.790662	-0.457709573	9.05E-02	9.15E-02	-3.507267325
1006	LOC100292680	4.815804	5.43468	4.449894	1.661149	3.134528	3.630092	-0.538159684	6.62E-02	5.71E-02	-3.493294606
1007	MOB2	9.242593	9.342669	9.721163	7.918071	6.189775	7.748756	-0.566062255	6.10E-02	4.98E-02	-3.489675192
1008	FAM186B	3.819732	3.770995	4.724406	1.661149	2.265287	2.921909	-0.491548301	7.84E-02	7.42E-02	-3.488234745
1009	USP40	8.831618	8.586982	8.477589	5.320955	6.78473	7.255535	-0.57011814	6.03E-02	4.89E-02	-3.487642935
1010	MRPS18C	7.730559	7.303362	6.410545	5.095353	4.608763	6.051818	-0.498434882	7.63E-02	7.12E-02	-3.486504332
1011	RNF4	10.015529	9.675125	10.148051	8.346785	8.314558	7.825039	-0.517301074	7.11E-02	6.40E-02	-3.485258645
1012	CNRIP1	9.72957	8.790733	9.623505	6.063041	8.011679	7.825039	-0.531344555	6.77E-02	5.93E-02	-3.478501856
1013	NDOR1	8.653654	8.136169	8.407885	6.857154	4.797798	6.69026	-0.584765016	5.81E-02	4.57E-02	-3.473764818
1014	EIF2B5	10.05335	10.470438	9.390389	8.688623	7.598264	7.96648	-0.513053925	7.23E-02	6.56E-02	-3.463246852
1015	ARHGEF5	5.779429	8.028729	6.054038	1.661149	6.237456	5.106393	-0.478497893	8.28E-02	8.04E-02	-3.461201678
1016	PYCRL	7.238972	7.857885	7.680498	6.067497	5.509998	5.634184	-0.533285656	6.73E-02	5.86E-02	-3.45907885
1017	HEATR1	8.085359	8.896392	7.825025	7.109557	6.043524	6.129407	-0.497800847	7.65E-02	7.15E-02	-3.450572046
1018	CTSL1	11.56685	12.044102	12.220114	8.173604	10.260704	10.561895	-0.568872007	6.05E-02	4.91E-02	-3.442360216
1019	NXPH4	4.815804	4.911517	3.324375	1.661149	3.134528	2.921909	-0.4537475	9.19E-02	9.38E-02	-3.427100872
1020	FAM212A	4.263463	4.911517	3.935222	1.661149	3.134528	2.921909	-0.476678919	8.33E-02	8.12E-02	-3.427100872
1021	NMRAL1	8.254752	7.711156	7.227914	6.244586	5.936219	5.580533	-0.505497527	7.44E-02	6.85E-02	-3.422230291
1022	NUDC	10.918889	10.58865	9.927392	7.937902	8.817023	9.454835	-0.463642367	8.80E-02	8.80E-02	-3.414388426
1023	FOXF1	7.841135	5.340619	6.012527	4.894482	3.571326	4.790662	-0.4841076	8.10E-02	7.78E-02	-3.408869029
1024	KIAA1919	6.48761	7.129367	7.204614	4.718672	4.797798	5.580533	-0.532127646	6.75E-02	5.90E-02	-3.408029315
1025	HSPB1	12.197216	12.943575	14.704832	10.665867	11.175024	11.850221	-0.506827393	7.42E-02	6.80E-02	-3.407117492
1026	NCKAP1	11.92955	12.011548	11.322709	9.558617	9.673843	10.350135	-0.532264821	6.75E-02	5.90E-02	-3.396601977
1027	PNPLA2	11.067038	11.558491	11.118111	10.485586	9.357582	9.072081	-0.4364183	9.88E-02	0.104428037	-3.388221898
1028	TRAF6	10.412457	10.412247	10.120301	8.65307	8.4199	8.456743	-0.538781446	6.61E-02	5.70E-02	-3.385541607
1029	ATG9A	10.061939	8.909913	8.291057	7.144104	7.25505	7.152205	-0.507810752	7.39E-02	6.76E-02	-3.38160535
1030	ZNF623	6.227577	5.340619	6.355801	1.661149	5.165949	4.476242	-0.507621056	7.39E-02	6.77E-02	-3.366701413
1031	FLJ40852	5.897292	5.362142	6.282905	1.661149	5.509998	4.146207	-0.472997849	8.45E-02	8.30E-02	-3.366114323
1032	ZNF212	5.897292	4.80797	5.217616	1.661149	3.571326	4.146207	-0.539343257	6.60E-02	5.68E-02	-3.366114323
1033	USP13	8.459303	8.491292	8.291057	6.544171	6.861783	6.649696	-0.517381409	7.11E-02	6.39E-02	-3.356331403
1034	C1orf198	9.782496	9.302226	10.040291	7.556937	8.502167	7.695565	-0.498005418	7.65E-02	7.15E-02	-3.352620342
1035	ELOVL6	6.344798	6.270596	6.282905	1.661149	4.539173	4.790662	-0.622646088	5.38E-02	3.91E-02	-3.349002317
1036	FAM122B	7.218633	6.35207	6.056062	5.252045	4.608763	4.476242	-0.482787424	8.14E-02	7.84E-02	-3.348015423
1037	SART1	11.064191	11.100025	10.425063	9.049264	9.357582	8.918033	-0.503663483	7.49E-02	6.92E-02	-3.346011293
1038	NAA10	11.212996	10.524176	9.220727	7.918071	8.314558	9.470756	-0.440502527	9.72E-02	0.102104117	-3.345542097
1039	ATP5B	11.472293	10.481799	10.417482	9.02165	9.715826	8.678584	-0.448031301	9.42E-02	9.74E-02	-3.337799186
1040	GAK	10.310428	9.984007	9.485302	8.173604	8.220489	8.579284	-0.457615382	9.05E-02	9.15E-02	-3.319908574
1041	MRPS15	8.369902	7.664061	6.800663	4.802615	6.640994	6.195186	-0.439036341	9.78E-02	0.102954066	-3.314768063
1042	APOD	16.106449	17.067234	18.151276	12.697699	16.422414	15.718127	-0.478889515	8.26E-02	8.01E-02	-3.314662616
1043	PMF1	9.740312	9.714182	9.105931	7.856887	8.011679	7.748756	-0.477612325	8.30E-02	8.08E-02	-3.314135699
1044	ZNF195	8.096549	8.053305	7.646315	4.739845	6.794431	6.32627	-0.511639636	7.29E-02	6.62E-02	-3.310467071
1045	PRDX3	11.820734	10.490825	9.749619	9.396069	8.764653	8.194487	-0.484305988	8.09E-02	7.77E-02	-3.30848823
1046	ALPK3	6.52121	5.789702	5.702912	1.661149	4.797798	4.562324	-0.545805425	6.45E-02	5.48E-02	-3.3021629
1047	BICC1	8.161926	6.605686	7.593473	1.661149	6.794431	5.874974	-0.549272868	6.39E-02	5.40E-02	-3.290940335
1048	WHSC1	8.615267	8.628465	8.257481	6.544171	6.549959	6.942983	-0.53436988	6.69E-02	5.83E-02	-3.279121981
1049	DDN	2.993831	5.297868	5.389265	1.661149	2.265287	3.676349	-0.480763021	8.21E-02	7.93E-02	-3.278227857
1050	SNN	6.099991	6.42919	7.250844	4.718672	4.608763	4.790662	-0.527873728	6.84E-02	6.03E-02	-3.272781564
1051	RBM10	10.599095	10.203017	10.874096	8.316805	8.892178	9.570168	-0.448412239	9.40E-02	9.72E-02	-3.264625199
