	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N152	CD44+ N161	CD44+ N172	t-value	q-value	p-value	PseudoFC
778	PIKFYVE	5.7794294	6.537655	6.4105447	1.0866873	1.2054667	0.6019289	-1.302147289	4.96E-02	3.89E-03	-40.05352667
779	ITGB5	14.8424014	14.590751	13.3011693	9.5214323	8.5186068	9.2054107	-1.196102237	4.98E-02	5.41E-03	-39.97341997
780	ZNF500	6.5212096	6.8774542	6.2829045	5.0495858	1.2054667	0.6019289	-0.828724094	8.30E-02	2.59E-02	-39.82887879
781	FLJ32224	6.5861495	6.3911446	4.9444683	1.0866873	1.2054667	0.6019289	-1.163716343	4.99E-02	6.13E-03	-39.51852612
782	ACHE	6.0548278	6.5023977	6.0125266	1.0866873	1.2054667	0.6019289	-1.307305838	4.96E-02	3.85E-03	-39.31290468
783	SUV420H1	5.8972917	6.8213295	6.8006628	5.1531951	1.2054667	0.6019289	-0.802865156	9.12E-02	3.03E-02	-39.27019233
784	BHLHE22	6.3818471	5.8096013	7.1074578	1.0866873	1.2054667	0.6019289	-1.310318837	4.96E-02	3.82E-03	-39.26466745
785	SLC25A22	6.3818471	6.6056864	5.5929159	1.0866873	1.2054667	0.6019289	-1.271236738	4.96E-02	4.28E-03	-39.26466745
786	PROM1	6.3818471	8.7907325	5.3892653	1.0866873	1.2054667	0.6019289	-1.231696113	4.96E-02	4.85E-03	-39.26466745
787	TNFRSF12A	11.1337373	13.1996494	12.0637791	1.0866873	6.9843361	7.925186	-1.137824052	5.00E-02	6.61E-03	-38.70541355
788	PRC1	6.7928648	4.9115166	6.3558005	1.0866873	1.2054667	0.6019289	-1.161495204	4.99E-02	6.17E-03	-38.56214049
789	ABCB4	5.0569476	6.3520696	6.564874	1.0866873	1.2054667	0.6019289	-1.179716366	4.99E-02	5.80E-03	-38.46254365
790	RHOF	4.309025	6.3520696	6.564874	1.0866873	1.2054667	0.6019289	-1.062277841	5.15E-02	8.59E-03	-38.46254365
791	C9orf89	10.2314132	9.9743873	10.0760433	4.8170878	1.2054667	9.0502468	-0.841722311	7.89E-02	2.38E-02	-38.29158551
792	NPHP4	6.3447976	5.7897017	6.6706745	1.0866873	1.2054667	0.6019289	-1.302686423	4.96E-02	3.89E-03	-38.26915924
793	KIF1A	5.8565586	8.6767186	6.0125266	1.0866873	1.2054667	0.6019289	-1.254995019	4.96E-02	4.56E-03	-38.1769435
794	SAMD5	5.8565586	7.1060646	6.976024	3.7493131	1.2054667	0.6019289	-0.999252242	5.52E-02	1.10E-02	-38.1769435
795	FAM59B	7.2186326	5.3406193	6.3267171	1.0866873	1.2054667	0.6019289	-1.231743915	4.96E-02	4.84E-03	-37.7925454
796	SCYL2	6.5540448	6.3119075	5.7029118	1.0866873	1.2054667	0.6019289	-1.284354792	4.96E-02	4.09E-03	-37.40657992
797	STK11IP	6.8731305	6.3119075	5.5969865	1.0866873	1.2054667	0.6019289	-1.270738335	4.96E-02	4.29E-03	-37.40657992
798	HSF4	4.2098819	6.3119075	7.5571389	1.0866873	1.2054667	0.6019289	-1.065861929	5.14E-02	8.48E-03	-37.40657992
799	NPAS2	6.6175557	6.3119075	3.9352215	1.0866873	1.2054667	0.6019289	-1.007449898	5.44E-02	1.05E-02	-37.40657992
800	C1orf212	7.0676142	6.4291897	6.0540376	4.3788962	1.2054667	0.6019289	-0.897611169	6.67E-02	1.74E-02	-37.36778042
801	SPATA5	6.3067721	6.4662577	5.5446534	1.0866873	1.2054667	0.6019289	-1.255842775	4.96E-02	4.54E-03	-37.27366545
802	COLQ	6.3067721	5.3621423	6.7692467	1.0866873	1.2054667	0.6019289	-1.231269334	4.96E-02	4.86E-03	-37.27366545
803	ZNF710	6.3067721	6.7629335	4.7244061	1.0866873	1.2054667	0.6019289	-1.128926595	5.02E-02	6.79E-03	-37.27366545
804	PARP16	6.4179694	6.0361098	7.4620859	4.6851838	1.2054667	0.6019289	-0.877918856	7.03E-02	1.96E-02	-37.07828671
805	JRK	8.1076531	7.1293668	8.0638846	6.2771857	2.8554202	0.6019289	-0.832007614	8.21E-02	2.54E-02	-36.9746458
806	CLDN15	6.0999914	6.1842483	6.4105447	1.0866873	1.2054667	0.6019289	-1.329566658	4.96E-02	3.61E-03	-36.88795755
807	CHEK1	6.3818471	7.08238	6.4105447	4.5400907	1.2054667	0.6019289	-0.901713374	6.62E-02	1.70E-02	-36.88795755
808	FAM178A	6.8201191	6.0361098	6.4105447	5.1531951	1.2054667	0.6019289	-0.788886416	9.64E-02	3.32E-02	-36.88795755
809	B4GALNT4	5.6586086	7.4949535	6.2829045	1.0866873	1.2054667	0.6019289	-1.275059723	4.96E-02	4.17E-03	-36.66209183
810	ZHX1-C8ORF76	5.982974	5.7897017	7.5386226	1.0866873	1.2054667	0.6019289	-1.261405628	4.96E-02	4.43E-03	-36.44812728
811	PCK2	6.3818471	6.3911446	5.3892653	1.0866873	1.2054667	0.6019289	-1.230799732	4.96E-02	4.87E-03	-36.39523994
812	SRL	8.518743	6.270596	5.7236017	1.0866873	1.2054667	0.6019289	-1.268528049	4.96E-02	4.34E-03	-36.35063649
813	ZSCAN21	6.8731305	6.270596	5.018694	1.0866873	1.2054667	0.6019289	-1.175037579	4.99E-02	5.90E-03	-36.35063649
814	SYNJ2	4.6820765	6.270596	6.4507011	1.0866873	1.2054667	0.6019289	-1.112777237	5.04E-02	7.20E-03	-36.35063649
815	DOCK7	5.7530242	6.7328249	6.0560619	1.0866873	1.2054667	0.6019289	-1.272727649	4.96E-02	4.24E-03	-35.53319016
816	LRFN4	5.7530242	7.1748717	6.0560619	1.0866873	1.2054667	0.6019289	-1.26943836	4.96E-02	4.30E-03	-35.53319016
817	TMEM62	7.1123989	6.0726357	6.3558005	5.2498839	1.2054667	0.6019289	-0.793120439	9.50E-02	3.24E-02	-35.51444079
818	SERPINB6	11.2844606	10.4146205	10.5083079	8.5376958	5.3627916	0.6019289	-0.971103796	5.71E-02	1.22E-02	-35.39604594
819	THBS3	5.7445127	6.0361098	7.273415	1.0866873	1.2054667	0.6019289	-1.264919754	4.96E-02	4.38E-03	-35.32417139
820	LOC440896	8.085359	6.2280676	5.6099449	1.0866873	1.2054667	0.6019289	-1.255516058	4.96E-02	4.54E-03	-35.29471513
821	BNIP1	6.8989234	6.2280676	5.3892653	1.0866873	1.2054667	0.6019289	-1.23138098	4.96E-02	4.86E-03	-35.29471513
822	BTNL9	4.309025	6.2280676	6.7042855	1.0866873	1.2054667	0.6019289	-1.06045766	5.15E-02	8.66E-03	-35.29471513
823	ZNF502	6.9736463	6.2280676	3.9352215	1.0866873	1.2054667	0.6019289	-1.01282874	5.40E-02	1.03E-02	-35.29471513
824	ZNF623	6.2275774	5.3406193	6.3558005	1.0866873	1.2054667	0.6019289	-1.214978782	4.96E-02	5.14E-03	-35.2827259
825	DPY19L2P2	6.2275774	5.1480825	6.3558005	1.0866873	1.2054667	0.6019289	-1.183217577	4.99E-02	5.66E-03	-35.2827259
826	ANKRD13C	5.7794294	6.0604012	6.3267171	1.0866873	1.2054667	0.6019289	-1.27341299	4.96E-02	4.23E-03	-34.80566947
827	RPL36A	5.7445127	6.0726357	6.3267171	1.0866873	1.2054667	0.6019289	-1.269310645	4.96E-02	4.32E-03	-34.80566947
828	KCNIP3	7.2983248	6.1842483	5.7029118	1.0866873	1.2054667	0.6019289	-1.274145011	4.96E-02	4.21E-03	-34.32012535
829	LMO2	7.021395	6.0924064	5.7029118	1.0866873	1.2054667	0.6019289	-1.267546241	4.96E-02	4.35E-03	-34.32012535
830	MAPKBP1	5.7530242	6.7020747	5.7029118	1.0866873	1.2054667	0.6019289	-1.232379554	4.96E-02	4.83E-03	-34.32012535
831	NDST2	7.4279993	7.0089004	5.7029118	5.2498839	1.2054667	0.6019289	-0.822231852	8.54E-02	2.71E-02	-34.32012535
832	ASAP3	6.186289	4.4133226	7.1074578	1.0866873	1.2054667	0.6019289	-1.08124665	5.13E-02	8.10E-03	-34.28728281
833	WDPCP	7.0446897	6.1842483	5.5969865	1.0866873	1.2054667	0.6019289	-1.260253752	4.96E-02	4.45E-03	-34.23881777
834	PFN1P2	6.7078705	6.1842483	5.5969865	1.0866873	1.2054667	0.6019289	-1.260215045	4.96E-02	4.46E-03	-34.23881777
835	MRPS22	7.2788106	6.1842483	5.3892653	1.0866873	1.2054667	0.6019289	-1.22770632	4.96E-02	4.95E-03	-34.23881777
836	MOSPD3	6.8989234	6.1842483	5.2176156	1.0866873	1.2054667	0.6019289	-1.201089531	4.98E-02	5.35E-03	-34.23881777
837	LTB4R	6.8468682	6.1842483	4.7549172	1.0866873	1.2054667	0.6019289	-1.128416792	5.02E-02	6.81E-03	-34.23881777
838	NQO1	7.373845	6.1842483	3.9352215	1.0866873	1.2054667	0.6019289	-1.01812465	5.35E-02	1.00E-02	-34.23881777
839	RASSF6	7.6263253	7.7863852	7.5934735	5.4258059	2.5373444	0.6019289	-0.933318064	6.11E-02	1.45E-02	-34.03579391
840	IYD	6.2677178	5.6616851	6.2829045	1.0866873	1.2054667	0.6019289	-1.266906035	4.96E-02	4.36E-03	-33.76455956
841	EXT1	11.7727085	12.5927431	12.0540334	6.988347	1.2054667	9.0248218	-1.04765716	5.21E-02	9.11E-03	-33.49064808
842	APBB3	6.2677178	6.270596	7.2279137	4.1976103	1.2054667	0.6019289	-0.933940862	6.10E-02	1.44E-02	-33.47771963
843	GALM	5.7003762	6.270596	8.0638846	5.2498839	1.2054667	0.6019289	-0.804296008	9.07E-02	3.01E-02	-33.47771963
844	SOX7	6.4876101	5.6616851	6.0721689	1.0866873	1.2054667	0.6019289	-1.259545707	4.96E-02	4.46E-03	-33.35326768
845	CPEB1	5.7445127	5.6616851	7.0563116	1.0866873	1.2054667	0.6019289	-1.223136817	4.96E-02	5.02E-03	-33.35326768
846	C12orf76	6.1437849	5.4876732	6.4897707	1.0866873	1.2054667	0.6019289	-1.237429114	4.96E-02	4.76E-03	-33.29185955
847	MTO1	5.6586086	5.7897017	7.0300422	1.0866873	1.2054667	0.6019289	-1.228329408	4.96E-02	4.95E-03	-33.28221884
848	SNAI3	5.2636993	6.1390574	9.6879398	1.0866873	1.2054667	0.6019289	-1.184676183	4.99E-02	5.63E-03	-33.18294662
849	TRIT1	5.8565586	6.2280676	6.0540376	1.0866873	1.2054667	0.6019289	-1.280524846	4.96E-02	4.12E-03	-32.50525139
850	DNAJC9	6.2275774	6.0497213	5.7236017	1.0866873	1.2054667	0.6019289	-1.261701619	4.96E-02	4.42E-03	-32.49420971
851	PNLDC1	6.2275774	4.7365865	6.1759311	1.0866873	1.2054667	0.6019289	-1.110250676	5.05E-02	7.28E-03	-32.49420971
852	PPARGC1B	6.0999914	5.3406193	6.6706745	1.0866873	1.2054667	0.6019289	-1.212919925	4.97E-02	5.19E-03	-32.29645787
853	RPS6KB2	6.0999914	6.537655	4.2859964	1.0866873	1.2054667	0.6019289	-1.046583191	5.22E-02	9.14E-03	-32.29645787
854	GMPPB	8.9779688	7.3237074	5.6099449	6.3662802	1.2054667	0.6019289	-0.785968482	9.78E-02	3.39E-02	-32.17829531
855	H2AFZ	13.0440078	14.1167381	14.5562622	9.1150532	11.4398374	7.6538745	-0.910542856	6.47E-02	1.63E-02	-32.03739462
856	FBXO25	6.3818471	5.8096013	5.5969865	1.0866873	1.2054667	0.6019289	-1.224927673	4.96E-02	4.99E-03	-31.89056092
857	ACVR2B	6.3067721	5.6616851	5.5969865	1.0866873	1.2054667	0.6019289	-1.208399188	4.98E-02	5.27E-03	-31.89056092
858	ARHGEF35	5.7794294	7.1293668	5.5929159	1.0866873	1.2054667	0.6019289	-1.217577656	4.96E-02	5.08E-03	-31.80070703
859	SEPX1	8.3699022	7.3237074	5.5929159	1.0866873	6.0753543	0.6019289	-0.79324218	9.50E-02	3.24E-02	-31.80070703
860	CLCN5	6.2677178	6.0726357	5.5446534	1.0866873	1.2054667	0.6019289	-1.237209001	4.96E-02	4.78E-03	-31.68983724
861	TARP	4.2634629	6.0726357	8.5897647	1.0866873	1.2054667	0.6019289	-1.063942599	5.14E-02	8.56E-03	-31.68983724
862	HIST1H1C	7.0676142	6.0726357	2.9956812	1.0866873	1.2054667	0.6019289	-0.883810095	6.89E-02	1.88E-02	-31.68983724
863	UBR1	6.186289	5.4876732	6.0721689	1.0866873	1.2054667	0.6019289	-1.225656217	4.96E-02	4.97E-03	-31.57743994
864	RETSAT	6.186289	4.9115166	6.1759311	1.0866873	1.2054667	0.6019289	-1.136774466	5.00E-02	6.63E-03	-31.57743994
865	LOC100507032	5.3162271	6.1842483	6.1759311	1.0866873	1.2054667	0.6019289	-1.202740978	4.98E-02	5.33E-03	-31.53280526
866	C3orf62	4.7435639	6.1842483	6.0721689	1.0866873	1.2054667	0.6019289	-1.105580696	5.06E-02	7.44E-03	-31.53280526
867	EDC4	6.1437849	6.0604012	5.7236017	1.0866873	1.2054667	0.6019289	-1.259207151	4.96E-02	4.48E-03	-31.42223417
868	TRMT61A	6.4876101	6.6056864	5.5715986	1.0866873	2.8554202	0.6019289	-1.042839667	5.22E-02	9.23E-03	-31.33427445
869	PRMT6	7.5792405	7.4023354	5.5715986	5.6551006	1.2054667	0.6019289	-0.79735604	9.38E-02	3.17E-02	-31.33427445
870	B3GALTL	5.3162271	6.2280676	6.0560619	1.0866873	1.2054667	0.6019289	-1.19857482	4.98E-02	5.37E-03	-31.32786522
871	IPP	6.3447976	5.1957839	6.0560619	1.0866873	1.2054667	0.6019289	-1.182022258	4.99E-02	5.69E-03	-31.32786522
872	RHCG	6.4876101	5.1480825	6.0560619	1.0866873	1.2054667	0.6019289	-1.177059128	4.99E-02	5.88E-03	-31.32786522
873	MTSS1	7.0446897	4.9115166	6.0560619	1.0866873	1.2054667	0.6019289	-1.14578992	5.00E-02	6.45E-03	-31.32786522
874	MTHFD2L	6.0548278	7.1293668	5.3892653	1.0866873	1.2054667	0.6019289	-1.2170735	4.96E-02	5.09E-03	-31.30107976
875	TECPR2	6.0548278	5.1957839	6.7042855	1.0866873	1.2054667	0.6019289	-1.18709002	4.99E-02	5.59E-03	-31.30107976
876	FBXL6	6.0548278	6.1842483	5.2176156	1.0866873	1.2054667	0.6019289	-1.18119933	4.99E-02	5.76E-03	-31.30107976
877	ITGA6	6.0548278	8.7980224	5.2252164	1.0866873	1.2054667	0.6019289	-1.181023415	4.99E-02	5.77E-03	-31.30107976
878	MCM4	6.0548278	6.7328249	4.9444683	1.0866873	1.2054667	0.6019289	-1.148160295	5.00E-02	6.43E-03	-31.30107976
879	ZFAT	6.3067721	4.7365865	6.0540376	1.0866873	1.2054667	0.6019289	-1.107369817	5.06E-02	7.35E-03	-31.28393853
880	ADSSL1	5.3044627	6.0497213	8.0377511	1.0866873	1.2054667	0.6019289	-1.197792314	4.98E-02	5.37E-03	-31.19048223
881	SLC23A3	4.6394091	6.0497213	8.1022182	1.0866873	1.2054667	0.6019289	-1.109306172	5.05E-02	7.30E-03	-31.19048223
882	FAM171B	4.6394091	6.0441977	7.2279137	1.0866873	1.2054667	0.6019289	-1.106165494	5.06E-02	7.41E-03	-31.07129311
883	ARF5	6.7078705	6.0441977	4.4498938	1.0866873	1.2054667	0.6019289	-1.071804786	5.14E-02	8.33E-03	-31.07129311
884	SORD	6.6482929	6.0441977	3.7641245	1.0866873	1.2054667	0.6019289	-0.971769164	5.70E-02	1.21E-02	-31.07129311
885	RLF	5.2636993	6.0361098	6.3692392	1.0866873	1.2054667	0.6019289	-1.192296511	4.98E-02	5.49E-03	-30.89759131
886	ZNF251	6.2677178	5.1480825	6.0316576	1.0866873	1.2054667	0.6019289	-1.171109561	4.99E-02	5.97E-03	-30.8023879
887	COX15	6.4876101	5.7897017	5.5446534	1.0866873	1.2054667	0.6019289	-1.215951041	4.96E-02	5.11E-03	-30.75447693
888	WDR90	5.7530242	6.1390574	5.5969865	1.0866873	1.2054667	0.6019289	-1.216307855	4.96E-02	5.10E-03	-30.56038327
889	PRICKLE1	4.309025	6.1390574	6.0540376	1.0866873	1.2054667	0.6019289	-1.035842696	5.27E-02	9.49E-03	-30.56038327
890	CRABP2	11.5270824	14.3938721	14.3065826	11.1003391	6.6002221	9.0375903	-0.838843328	7.96E-02	2.42E-02	-30.41814631
891	RAB33A	6.5540448	5.3621423	6.0125266	1.0866873	1.2054667	0.6019289	-1.208860195	4.98E-02	5.24E-03	-30.39662533
892	TRIM44	6.4532097	5.1957839	6.0125266	1.0866873	1.2054667	0.6019289	-1.181352553	4.99E-02	5.73E-03	-30.39662533
893	TMPRSS11B	5.982974	5.1957839	6.3267171	1.0866873	1.2054667	0.6019289	-1.177279086	4.99E-02	5.87E-03	-29.78030621
894	RPP14	6.2275774	5.4876732	5.9741452	1.0866873	1.2054667	0.6019289	-1.22080848	4.96E-02	5.04E-03	-29.59861642
895	CD58	6.4876101	4.7365865	5.9741452	1.0866873	1.2054667	0.6019289	-1.107238322	5.06E-02	7.37E-03	-29.59861642
896	COPS7B	6.4179694	3.8720139	5.9741452	1.0866873	1.2054667	0.6019289	-0.977041821	5.65E-02	1.19E-02	-29.59861642
897	WDR27	6.1437849	3.3213504	5.9741452	1.0866873	1.2054667	0.6019289	-0.892178862	6.76E-02	1.80E-02	-29.59861642
898	CTRC	5.7445127	6.0924064	5.5929159	1.0866873	1.2054667	0.6019289	-1.213952515	4.96E-02	5.15E-03	-29.58798768
899	FAM70B	6.4179694	5.4876732	5.5715986	1.0866873	1.2054667	0.6019289	-1.184302644	4.99E-02	5.64E-03	-29.56348102
900	CCNF	5.6586086	6.0726357	5.7236017	1.0866873	1.2054667	0.6019289	-1.219574122	4.96E-02	5.06E-03	-29.1852795
901	SNORA8	5.3354128	6.0604012	6.0721689	1.0866873	1.2054667	0.6019289	-1.196404616	4.98E-02	5.40E-03	-29.17583876
902	DCAF12	5.3044627	6.0604012	6.0721689	1.0866873	1.2054667	0.6019289	-1.191433089	4.98E-02	5.50E-03	-29.17583876
903	YTHDF2	12.8154861	12.9720526	12.8670565	7.244891	8.922321	8.0053615	-1.138011177	5.00E-02	6.61E-03	-29.07475291
904	EFHD2	11.4220286	12.292707	12.5936325	10.0242622	7.4318221	0.6019289	-0.923575336	6.22E-02	1.52E-02	-29.05843049
905	BAG6	12.9223282	12.4484855	11.900255	8.0651599	7.8156527	0.6019289	-1.114100391	5.04E-02	7.16E-03	-28.98366791
906	APBA1	5.982974	6.0604012	3.9083598	1.0866873	1.2054667	0.6019289	-0.970822845	5.71E-02	1.22E-02	-28.93882603
907	CNO	5.8565586	6.0604012	6.3558005	4.3788962	1.2054667	0.6019289	-0.816352453	8.70E-02	2.80E-02	-28.93882603
908	TIMM17A	12.16834	12.2063081	11.3213559	8.0246608	7.3174789	0.6019289	-1.072733126	5.13E-02	8.27E-03	-28.85723281
909	ZNF408	5.3354128	6.0497213	6.0540376	1.0866873	1.2054667	0.6019289	-1.195166668	4.98E-02	5.43E-03	-28.81146038
910	ZNF670	5.3285264	6.0361098	6.0540376	1.0866873	1.2054667	0.6019289	-1.193463811	4.98E-02	5.47E-03	-28.81146038
911	NRBF2	7.3553323	5.8096013	6.0540376	4.9379926	1.2054667	0.6019289	-0.800642897	9.23E-02	3.09E-02	-28.81146038
912	CCDC24	6.0082059	6.0441977	4.5083337	1.0866873	1.2054667	0.6019289	-1.061041584	5.15E-02	8.64E-03	-28.61562105
913	THPO	5.7794294	5.4346801	6.0721689	1.0866873	1.2054667	0.6019289	-1.194692655	4.98E-02	5.45E-03	-28.49725711
914	PPIL6	6.7367617	5.4346801	5.6099449	1.0866873	1.2054667	0.6019289	-1.180807392	4.99E-02	5.77E-03	-28.49725711
915	LOC100132774	7.3175786	5.4346801	5.5715986	1.0866873	1.2054667	0.6019289	-1.172016814	4.99E-02	5.94E-03	-28.49725711
916	SNHG10	6.0548278	5.4346801	7.1074578	1.0866873	4.8088443	0.6019289	-0.780027773	9.99E-02	3.51E-02	-28.49725711
917	RNF217	4.6394091	6.0361098	6.0125266	1.0866873	1.2054667	0.6019289	-1.08136684	5.13E-02	8.09E-03	-28.45564751
918	ADIPOQ	5.982974	6.0361098	3.9083598	1.0866873	1.2054667	0.6019289	-0.969902939	5.72E-02	1.23E-02	-28.45564751
919	PHF1	11.8449893	10.4074891	12.472651	7.8808129	7.0213307	0.6019289	-1.044979745	5.22E-02	9.18E-03	-28.31821818
920	FLJ40852	5.8972917	5.3621423	6.2829045	1.0866873	1.2054667	0.6019289	-1.196939461	4.98E-02	5.39E-03	-28.06313647
921	C3orf78	5.8972917	6.1842483	4.7244061	1.0866873	1.2054667	0.6019289	-1.094220702	5.10E-02	7.69E-03	-28.06313647
922	SLC29A2	5.8972917	6.8774542	4.5083337	1.0866873	1.2054667	0.6019289	-1.073859749	5.13E-02	8.24E-03	-28.06313647
923	EIF1AD	5.8972917	6.0441977	5.5715986	1.0866873	2.8554202	0.6019289	-0.970656228	5.72E-02	1.22E-02	-28.06313647
924	GJB2	5.8972917	6.0726357	2.9956812	1.0866873	1.2054667	0.6019289	-0.843672168	7.86E-02	2.36E-02	-28.06313647
925	PAPPA	12.9065195	10.9312788	10.2876614	7.9107527	8.1013608	0.6019289	-0.919794449	6.30E-02	1.55E-02	-27.95740662
926	DCTN2	12.3198511	11.8135625	10.9910775	7.0161533	8.6064601	0.6019289	-1.010937276	5.42E-02	1.04E-02	-27.80763429
927	SF3B4	11.7560442	11.0520503	10.7079526	7.9829919	1.2054667	6.2560101	-1.036548528	5.26E-02	9.46E-03	-27.78126148
928	LARS2	5.7003762	7.1060646	5.3892653	1.0866873	1.2054667	0.6019289	-1.182259354	4.99E-02	5.68E-03	-27.61416076
929	BCOR	6.3818471	5.4346801	5.3892653	1.0866873	1.2054667	0.6019289	-1.155856283	4.99E-02	6.29E-03	-27.61416076
930	APEH	11.1159753	10.6382319	9.6539332	5.8529567	1.2054667	8.6118796	-0.880438908	6.96E-02	1.92E-02	-27.57473528
931	BDH1	5.8565586	2.8096013	6.0316576	1.0866873	1.2054667	0.6019289	-0.816808778	8.69E-02	2.80E-02	-27.28188256
932	SMPD2	6.0082059	5.3621423	5.3892653	1.0866873	1.2054667	0.6019289	-1.145402148	5.00E-02	6.46E-03	-27.0998576
933	IL10RA	6.5540448	5.3621423	7.5934735	4.8170878	1.2054667	0.6019289	-0.822770866	8.53E-02	2.70E-02	-27.0998576
934	GLE1	7.373845	5.3621423	6.0540376	4.8170878	1.2054667	0.6019289	-0.780281415	9.99E-02	3.51E-02	-27.0998576
935	PEX11B	5.7445127	5.3406193	6.0125266	1.0866873	1.2054667	0.6019289	-1.176714772	4.99E-02	5.89E-03	-26.69856636
936	MAK	6.1437849	5.3406193	5.5715986	1.0866873	1.2054667	0.6019289	-1.163704296	4.99E-02	6.14E-03	-26.69856636
937	ADCY4	6.8201191	5.3406193	5.3892653	1.0866873	1.2054667	0.6019289	-1.14303484	5.00E-02	6.53E-03	-26.69856636
938	TIGD1	6.3818471	5.3406193	6.0125266	4.1976103	1.2054667	0.6019289	-0.796735326	9.40E-02	3.18E-02	-26.69856636
939	TBX19	7.5139709	6.8213295	7.8701536	5.6551006	1.2054667	2.7782613	-0.822405285	8.54E-02	2.70E-02	-26.64346093
940	POP1	5.3354128	6.4291897	5.7236017	1.0866873	1.2054667	0.6019289	-1.179510103	4.99E-02	5.81E-03	-26.60238835
941	LOC283174	5.3354128	7.1970971	5.7029118	1.0866873	1.2054667	0.6019289	-1.174702071	4.99E-02	5.91E-03	-26.60238835
942	ATAD2	5.3354128	6.0604012	5.5929159	1.0866873	1.2054667	0.6019289	-1.164065348	4.99E-02	6.12E-03	-26.60238835
943	CSF3R	5.3354128	5.6616851	8.3020771	1.0866873	1.2054667	0.6019289	-1.160517669	4.99E-02	6.19E-03	-26.60238835
944	LRRC56	5.3285264	5.7897017	6.7042855	1.0866873	1.2054667	0.6019289	-1.185017396	4.99E-02	5.62E-03	-26.47571031
945	C2orf82	5.3285264	8.6924512	5.6099449	1.0866873	1.2054667	0.6019289	-1.150781629	4.99E-02	6.39E-03	-26.47571031
946	ESRG	6.2677178	5.8096013	5.2252164	1.0866873	1.2054667	0.6019289	-1.169004788	4.99E-02	6.00E-03	-26.4081977
947	TWIST2	4.963444	5.8096013	7.5754206	1.0866873	1.2054667	0.6019289	-1.13317049	5.01E-02	6.69E-03	-26.4081977
948	ZDHHC6	6.4532097	5.8096013	4.7244061	1.0866873	1.2054667	0.6019289	-1.094536014	5.10E-02	7.68E-03	-26.4081977
949	RPS6KL1	5.982974	5.8096013	4.7244061	1.0866873	1.2054667	0.6019289	-1.083832915	5.13E-02	8.03E-03	-26.4081977
950	BICD1	4.309025	5.8096013	6.0721689	1.0866873	1.2054667	0.6019289	-1.022620994	5.34E-02	9.88E-03	-26.4081977
951	MPP6	4.309025	5.8096013	6.0540376	1.0866873	1.2054667	0.6019289	-1.022052076	5.34E-02	9.89E-03	-26.4081977
952	ADAMTSL4	5.3162271	6.0604012	5.7236017	1.0866873	1.2054667	0.6019289	-1.172624556	4.99E-02	5.93E-03	-26.25095895
953	POLR2J4	5.3162271	5.6616851	6.0125266	1.0866873	1.2054667	0.6019289	-1.166617304	4.99E-02	6.08E-03	-26.25095895
954	TCF24	5.3162271	6.0924064	5.5446534	1.0866873	1.2054667	0.6019289	-1.157153144	4.99E-02	6.26E-03	-26.25095895
955	FHL3	10.145127	10.521976	10.4746101	1.0866873	5.7625232	8.985824	-0.843210483	7.87E-02	2.36E-02	-26.2107535
956	ARF1	16.0512629	15.8505155	15.2326933	11.3959251	10.4200244	11.1404298	-1.142396882	5.00E-02	6.53E-03	-26.17442195
957	ATP6V0B	12.8711183	12.0699274	12.6175399	7.9107527	1.2054667	8.833074	-1.059389265	5.17E-02	8.72E-03	-26.11464535
958	TSG101	12.9045312	11.6204548	10.5779713	7.9254928	1.2054667	8.1996456	-0.96503207	5.74E-02	1.26E-02	-26.0802458
959	KIF9	6.3067721	5.7897017	5.2252164	1.0866873	1.2054667	0.6019289	-1.167966933	4.99E-02	6.03E-03	-26.04644157
960	IDO1	4.2098819	5.7897017	6.976024	1.0866873	1.2054667	0.6019289	-1.025530753	5.31E-02	9.78E-03	-26.04644157
961	CHIC1	5.3044627	6.1390574	5.5715986	1.0866873	1.2054667	0.6019289	-1.158675747	4.99E-02	6.23E-03	-26.03776623
962	ANKRD45	5.7445127	5.297868	6.0316576	1.0866873	1.2054667	0.6019289	-1.170826834	4.99E-02	5.98E-03	-25.91901741
963	C8orf46	6.0548278	5.297868	5.7029118	1.0866873	1.2054667	0.6019289	-1.16815955	4.99E-02	6.02E-03	-25.91901741
964	HDAC4	5.7003762	5.297868	6.0125266	1.0866873	1.2054667	0.6019289	-1.16704403	4.99E-02	6.06E-03	-25.91901741
965	GMPR2	5.7794294	5.1957839	6.0540376	1.0866873	1.2054667	0.6019289	-1.158234865	4.99E-02	6.24E-03	-25.86164311
966	FAM83H	5.7794294	9.0262169	5.2176156	1.0866873	1.2054667	0.6019289	-1.152062794	4.99E-02	6.38E-03	-25.86164311
967	RAPGEF3	5.7794294	4.7365865	6.4105447	1.0866873	1.2054667	0.6019289	-1.093737902	5.10E-02	7.73E-03	-25.86164311
968	PEBP4	5.8972917	5.4876732	5.6099449	1.0866873	1.2054667	0.6019289	-1.182241366	4.99E-02	5.69E-03	-25.84520947
969	C4orf42	5.8972917	5.3406193	6.1759311	1.6938929	1.2054667	0.6019289	-1.116176396	5.03E-02	7.10E-03	-25.84520947
970	NRG1	5.7530242	10.3088724	5.2252164	1.0866873	1.2054667	0.6019289	-1.139781827	5.00E-02	6.57E-03	-25.39261219
971	CCHCR1	5.7530242	4.8304956	6.4897707	1.0866873	1.2054667	0.6019289	-1.107130629	5.06E-02	7.38E-03	-25.39261219
