	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N105	CD44+ N171	CD44+ N174	t-value	q-value	p-value	PseudoFC
217	LGALS3	4.963444	4.911517	5.723602	11.400174	11.419041	10.641416	1.655847023	4.35E-02	9.15E-04	53.07275475
218	NUP133	2.201691	2.023048	2.165421	7.177844	7.89473	8.095288	1.592058655	4.35E-02	1.16E-03	53.05103103
219	FASTKD2	1.874444	2.406905	2.165421	8.051486	7.89473	7.611911	1.663093547	4.35E-02	8.74E-04	53.05103103
220	KLHL7-AS1	3.024504	2.023048	2.165421	7.748771	8.71031	8.32282	1.605178652	4.35E-02	1.09E-03	52.91933604
221	BPHL	1.874444	2.023048	2.165421	4.739845	7.740604	8.407967	1.133394708	4.35E-02	7.26E-03	52.62060003
222	C16orf80	1.874444	2.023048	2.165421	9.229044	7.740604	6.73963	1.486472	4.35E-02	1.62E-03	52.62060003
223	FAM200A	1.874444	2.023048	2.165421	6.664985	7.740604	8.440667	1.490969843	4.35E-02	1.58E-03	52.62060003
224	BRP44L	1.874444	2.023048	2.379345	8.316805	7.740604	7.180104	1.574914581	4.35E-02	1.23E-03	52.62060003
225	CD69	3.024504	2.023048	4.508334	10.203722	7.107836	9.710869	1.314106946	4.35E-02	3.64E-03	51.8182328
226	FBXW4	2.993831	3.360637	2.165421	9.049264	8.696398	6.69026	1.311814589	4.35E-02	3.70E-03	51.57598181
227	LOC100859930	3.024504	3.32135	2.165421	8.711848	8.055928	8.758577	1.556766111	4.35E-02	1.28E-03	51.53009294
228	FGFR1OP2	1.874444	2.023048	2.995681	7.856887	8.682351	7.033813	1.455211655	4.35E-02	1.85E-03	51.50604618
229	FOXM1	3.350997	3.360637	2.165421	8.331873	9.555522	7.849596	1.450908287	4.35E-02	1.88E-03	51.41707166
230	LOC283104	2.201691	3.32135	2.165421	8.376156	8.609988	7.849596	1.5573986	4.35E-02	1.28E-03	51.41707166
231	DDOST	4.639409	3.32135	2.165421	8.488001	9.321782	8.997112	1.395716358	4.35E-02	2.48E-03	51.11806947
232	HSPA6	1.874444	3.770995	6.282905	9.438455	10.666023	8.60836	1.206110167	4.35E-02	5.48E-03	50.82479756
233	TRAPPC2L	1.874444	2.023048	2.165421	8.501391	7.68534	7.020304	1.559059581	4.35E-02	1.26E-03	50.64305361
234	SRGN	6.58615	2.023048	5.225216	11.092577	9.944904	10.886622	1.303216971	4.35E-02	3.86E-03	50.61192066
235	GRAMD3	2.993831	3.32135	2.995681	8.65307	8.97518	6.931222	1.31245776	4.35E-02	3.69E-03	50.34684703
236	CMKLR1	4.639409	3.360637	4.754917	10.329172	8.867558	10.405024	1.439974974	4.35E-02	2.04E-03	50.21710565
237	OR1J1	3.819732	2.809601	4.449894	8.566539	10.084974	9.446808	1.462635218	4.35E-02	1.79E-03	49.69678306
238	SDHB	1.874444	2.023048	2.165421	9.794456	7.656894	5.634184	1.279968458	4.35E-02	4.18E-03	49.65429477
239	MTRNR2L8	8.984007	11.971005	12.360493	17.9941	15.136436	16.001611	1.14853349	4.35E-02	6.90E-03	49.64604431
240	FMO1	1.874444	2.023048	3.90836	4.894482	9.540026	7.825039	1.017504819	4.36E-02	1.12E-02	49.57929852
241	ARPC2	5.263699	3.872014	3.324375	9.040118	9.540026	9.494312	1.359692536	4.35E-02	2.98E-03	49.25842145
242	C13orf15	3.839948	3.770995	3.324375	11.017672	9.392516	8.809543	1.559100619	4.35E-02	1.26E-03	49.23190156
243	CRIM1	2.993831	4.351315	2.379345	9.621288	8.609988	8.155622	1.404335344	4.35E-02	2.39E-03	49.04918518
244	TRAPPC12	3.024504	2.023048	2.379345	8.316805	7.989035	7.668215	1.542077607	4.35E-02	1.36E-03	48.82980598
245	RERG	3.839948	2.023048	2.995681	9.4454	7.713236	7.897492	1.353580167	4.35E-02	3.05E-03	48.68655809
246	NDUFA12	1.874444	2.023048	2.165421	10.170577	7.627877	6.129407	1.349872936	4.35E-02	3.09E-03	48.66554626
247	CCDC142	2.993831	2.023048	4.754917	7.748771	8.59507	8.719135	1.247830974	4.35E-02	4.68E-03	48.54459561
248	AHSA2	3.350997	2.023048	3.935222	9.102956	8.951948	8.66481	1.523550347	4.35E-02	1.47E-03	48.53492918
249	NUP54	1.874444	2.023048	2.165421	7.531061	7.473335	8.155622	1.64565965	4.35E-02	9.49E-04	48.46566641
250	PPCS	2.201691	2.406905	2.165421	8.553743	7.793829	4.790662	1.093083876	4.35E-02	8.49E-03	48.23933414
251	RIOK1	1.874444	2.406905	2.379345	8.433162	7.191402	7.96648	1.554499834	4.35E-02	1.30E-03	48.07234315
252	MYH11	2.993831	4.389936	2.165421	8.801178	8.579995	8.488368	1.400384219	4.35E-02	2.45E-03	48.04000683
253	C14orf166	3.839948	2.023048	2.165421	9.424465	8.314558	5.446557	1.110429163	4.35E-02	7.90E-03	47.98515005
254	LINC00116	3.024504	3.32135	2.165421	7.748771	7.91889	9.018932	1.435184958	4.35E-02	2.09E-03	47.94638146
255	SDPR	2.201691	2.023048	2.165421	7.748771	7.094585	9.153246	1.528826607	4.35E-02	1.43E-03	47.94638146
256	ANKRD30A	1.874444	2.023048	2.165421	8.286188	7.598264	3.676349	0.964015512	4.38E-02	1.32E-02	47.6768087
257	TRIM4	1.874444	3.872014	3.90836	9.322536	9.47632	8.771488	1.517903873	4.35E-02	1.50E-03	47.43763648
258	TAF7	4.682076	3.770995	2.165421	8.822673	10.095614	9.33818	1.45084417	4.35E-02	1.89E-03	47.41216254
259	TSPAN13	2.201691	2.809601	2.165421	9.220972	7.767462	5.580533	1.19113304	4.35E-02	5.94E-03	47.36570059
260	NCRUPAR	2.201691	2.809601	2.165421	5.579836	7.819723	8.374509	1.184335036	4.35E-02	6.07E-03	47.33736239
261	TXN	4.743564	4.389936	4.724406	11.393008	10.288791	8.745549	1.37895339	4.35E-02	2.74E-03	47.32022999
262	TTC23	1.874444	2.023048	2.165421	7.074163	8.011679	7.582913	1.575782543	4.35E-02	1.22E-03	47.17221773
263	LOC494558	4.743564	3.360637	2.379345	7.937902	9.339793	9.875397	1.346818519	4.35E-02	3.13E-03	47.12945204
264	UQCRQ	5.856559	4.351315	3.764125	10.701112	9.909162	9.656224	1.38307657	4.35E-02	2.69E-03	47.10625677
265	TRA2B	5.744513	4.736586	5.018694	10.570622	10.320883	10.791579	1.515886798	4.35E-02	1.52E-03	46.91340918
266	OLFML3	1.874444	2.406905	4.449894	7.42265	9.834907	8.564524	1.331512079	4.35E-02	3.36E-03	46.79253506
267	PSMD10	2.201691	2.023048	2.165421	8.540832	7.713236	5.580533	1.251820898	4.35E-02	4.60E-03	46.77985834
268	C7orf55	1.874444	2.023048	2.165421	8.014609	7.56803	6.587378	1.467418008	4.35E-02	1.76E-03	46.68808276
269	CTSC	7.427999	5.661685	4.285996	10.998912	12.082858	11.200081	1.342591047	4.35E-02	3.20E-03	46.47540701
270	WDR91	3.819732	4.389936	2.165421	8.222933	9.357582	9.478651	1.387972805	4.35E-02	2.62E-03	46.4578361
271	OSGEP	2.201691	2.023048	3.324375	8.239009	7.942653	7.553321	1.465263983	4.35E-02	1.77E-03	46.2144858
272	UROD	5.263699	3.32135	2.379345	8.286188	8.867558	8.84662	1.222650641	4.35E-02	5.15E-03	46.05448993
273	CPPED1	3.024504	3.360637	5.596986	8.885299	8.916384	8.650903	1.193727842	4.35E-02	5.84E-03	46.0350933
274	EFHA1	1.874444	3.360637	2.165421	8.801178	8.033973	7.395512	1.461384558	4.35E-02	1.81E-03	45.92057625
275	GSTK1	3.024504	4.830496	5.217616	10.726991	10.106175	10.086439	1.511118558	4.35E-02	1.53E-03	45.54988718
276	CDKN1B	3.024504	2.809601	3.324375	10.580119	8.533804	7.553321	1.412085189	4.35E-02	2.28E-03	45.54748689
277	WDR61	4.263463	3.360637	3.324375	9.772533	8.928336	7.943848	1.362437942	4.35E-02	2.93E-03	45.54023245
278	DDX26B	1.874444	2.023048	2.165421	7.531061	8.140553	6.69026	1.48532569	4.35E-02	1.64E-03	45.50688735
279	CPE	5.658609	4.351315	6.031658	10.444582	11.821211	9.857343	1.339294032	4.35E-02	3.26E-03	45.44430871
280	C1orf43	4.263463	2.809601	2.165421	8.641022	8.314558	7.774634	1.324423029	4.35E-02	3.51E-03	45.41059124
281	ARMCX2	1.874444	2.809601	2.165421	7.33564	8.314558	7.695565	1.516230905	4.35E-02	1.51E-03	45.41059124
282	LOC100286844	2.201691	2.023048	2.379345	7.42265	7.96603	7.695565	1.607849608	4.35E-02	1.07E-03	45.06308174
283	ESD	2.993831	2.023048	3.764125	8.361545	9.25691	8.175185	1.47935305	4.35E-02	1.68E-03	45.02909103
284	FAM13A-AS1	1.874444	2.023048	3.935222	7.36523	8.564762	7.96648	1.34622041	4.35E-02	3.15E-03	44.96673738
285	C6orf125	1.874444	2.023048	2.165421	8.301578	7.473335	7.36177	1.609002638	4.35E-02	1.06E-03	44.8590162
286	LCMT1	1.874444	2.023048	2.165421	7.656039	7.505595	6.051818	1.347650621	4.35E-02	3.12E-03	44.71066871
287	MFF	3.024504	2.023048	3.324375	8.955085	8.502167	7.291822	1.413350928	4.35E-02	2.25E-03	44.55954665
288	CCNG1	2.201691	4.750708	2.165421	9.755869	8.332658	7.640338	1.2914608	4.35E-02	4.03E-03	44.47482313
289	DKK3	2.201691	3.360637	2.379345	8.801178	8.829823	6.942983	1.403636687	4.35E-02	2.39E-03	44.29851721
290	SMARCD3	3.839948	2.023048	2.165421	7.631894	7.56803	8.010706	1.321852303	4.35E-02	3.56E-03	44.21529072
291	DCTN6	1.874444	2.023048	2.165421	8.604261	7.473335	4.146207	1.032970004	4.36E-02	1.05E-02	43.72198226
292	LOC100507377	1.874444	2.023048	2.165421	6.544171	7.473335	8.374509	1.44605423	4.35E-02	1.98E-03	43.72198226
293	IMMT	3.839948	2.809601	3.324375	8.514658	8.258856	9.414247	1.465211561	4.35E-02	1.78E-03	43.6907014
294	DZIP3	2.201691	2.023048	2.995681	7.918071	7.713236	7.46072	1.487817212	4.35E-02	1.62E-03	43.34135597
295	MSMO1	5.316227	4.736586	2.379345	11.702223	10.173004	6.195186	1.022115956	4.36E-02	1.10E-02	43.30365941
296	RAB13	5.491121	3.32135	2.995681	9.396069	8.817023	8.424409	1.217060254	4.35E-02	5.28E-03	43.07348259
297	HCG18	5.316227	4.750708	5.225216	10.174762	11.041076	10.341502	1.528499119	4.35E-02	1.44E-03	42.93417375
298	TSTD1	1.874444	4.80797	2.165421	9.171571	7.292524	8.391335	1.238113063	4.35E-02	4.84E-03	42.75676716
299	FAM166A	1.874444	2.023048	3.324375	8.206677	7.292524	7.943848	1.436612261	4.35E-02	2.06E-03	42.75676716
300	C12orf36	1.874444	3.32135	2.165421	7.477873	8.71031	7.582913	1.431417987	4.35E-02	2.13E-03	42.73933339
301	PAPSS1	3.350997	2.809601	2.165421	8.361545	8.751258	7.582913	1.469113279	4.35E-02	1.75E-03	42.73933339
302	GPR132	1.874444	2.406905	2.165421	7.394225	7.627877	7.582913	1.584706913	4.35E-02	1.19E-03	42.73933339
303	SURF1	1.874444	2.023048	2.165421	8.604261	7.440337	5.874974	1.313444203	4.35E-02	3.67E-03	42.73331073
304	C8orf40	1.874444	2.023048	2.165421	7.995811	7.440337	6.129407	1.363947141	4.35E-02	2.90E-03	42.73331073
305	UBE2Q2	1.874444	2.023048	2.165421	9.16317	7.440337	6.32627	1.385312403	4.35E-02	2.65E-03	42.73331073
306	GTF3C6	1.874444	2.023048	2.165421	8.40494	7.440337	6.385515	1.411474328	4.35E-02	2.28E-03	42.73331073
307	RBM34	1.874444	2.023048	2.165421	7.771052	7.440337	6.385515	1.4166217	4.35E-02	2.22E-03	42.73331073
308	TMEM218	3.024504	2.023048	2.379345	7.109557	7.793829	8.622681	1.428905497	4.35E-02	2.16E-03	42.65029818
309	HNRNPR	3.839948	3.360637	3.90836	10.698207	9.2474	7.849596	1.366854964	4.35E-02	2.87E-03	42.44290195
310	SUMO1P3	3.024504	2.023048	2.995681	8.964784	8.402869	6.942983	1.384841881	4.35E-02	2.66E-03	42.43513285
311	LHX6	1.874444	2.023048	2.165421	7.631894	5.317867	7.428484	1.200882398	4.35E-02	5.63E-03	42.38367042
312	ERGIC2	1.874444	2.023048	2.165421	6.339437	7.713236	7.428484	1.405748318	4.35E-02	2.37E-03	42.38367042
313	ACAT1	3.819732	2.023048	2.995681	7.450526	8.098861	9.220702	1.340431433	4.35E-02	3.24E-03	42.2526482
314	RBM41	2.993831	3.32135	2.995681	8.254907	8.65384	8.719135	1.594819382	4.35E-02	1.13E-03	42.15946375
315	PA2G4	1.874444	2.023048	2.165421	8.885299	7.414086	5.634184	1.267816237	4.35E-02	4.32E-03	41.96278636
316	MTRNR2L2	1.874444	2.023048	2.165421	11.205289	7.414086	6.69026	1.385174447	4.35E-02	2.66E-03	41.96278636
317	TRAPPC2	1.874444	2.023048	2.165421	8.033165	7.414086	7.020304	1.546635447	4.35E-02	1.32E-03	41.96278636
318	PPIH	1.874444	2.023048	2.165421	7.814607	7.414086	7.218312	1.595217589	4.35E-02	1.13E-03	41.96278636
319	NMNAT1	2.993831	2.023048	2.379345	6.544171	7.767462	9.103055	1.328071996	4.35E-02	3.43E-03	41.87788429
320	WHAMMP3	2.993831	2.023048	2.165421	6.814118	8.502167	7.553321	1.374727452	4.35E-02	2.78E-03	41.87160178
321	RAB32	1.874444	2.406905	2.165421	7.957464	7.25505	7.553321	1.561236212	4.35E-02	1.25E-03	41.87160178
322	DFNA5	1.874444	2.023048	2.165421	7.679787	7.406567	4.146207	1.005193684	4.36E-02	1.16E-02	41.74465515
323	GOLGA8B	1.874444	2.023048	2.165421	7.70315	7.406567	5.106393	1.163736681	4.35E-02	6.53E-03	41.74465515
324	THADA	1.874444	2.023048	2.165421	7.556937	7.406567	5.882028	1.306835109	4.35E-02	3.77E-03	41.74465515
325	ZNF518A	1.874444	2.023048	2.165421	8.051486	7.406567	6.385515	1.413564365	4.35E-02	2.24E-03	41.74465515
326	ZNF277	2.201691	4.750708	2.995681	8.433162	8.469821	7.582913	1.20070631	4.35E-02	5.65E-03	41.67824488
327	CYC1	1.874444	3.360637	2.995681	9.914429	8.277663	7.255535	1.391859779	4.35E-02	2.53E-03	41.6744441
328	CIR1	3.350997	3.32135	3.764125	9.171571	8.724089	8.456743	1.523715219	4.35E-02	1.46E-03	41.44401553
329	RAD50	3.839948	2.023048	2.379345	7.995811	7.819723	7.395512	1.308659323	4.35E-02	3.75E-03	41.42599842
330	PSMA5	4.263463	2.023048	2.165421	9.171571	8.119857	7.395512	1.314131429	4.35E-02	3.64E-03	41.42599842
331	ID4	2.993831	2.023048	2.165421	8.628872	7.53715	6.618407	1.338933687	4.35E-02	3.26E-03	41.40489187
332	NDUFA5	2.201691	2.023048	2.165421	7.856887	7.53715	6.32627	1.381709522	4.35E-02	2.71E-03	41.40489187
333	ANO7	5.056948	5.297868	5.544653	10.427146	10.98209	10.576683	1.555812959	4.35E-02	1.30E-03	41.36099126
334	POTEM	1.874444	2.406905	2.379345	5.743334	8.682351	7.748756	1.257244921	4.35E-02	4.52E-03	41.33842066
335	TMEM14C	3.839948	2.406905	2.995681	9.120418	8.855089	7.774634	1.442674436	4.35E-02	2.00E-03	41.29025674
336	LPHN2	2.201691	2.809601	2.165421	7.531061	7.942653	7.800057	1.546166302	4.35E-02	1.34E-03	41.23049802
337	TARBP1	2.201691	3.360637	2.165421	8.723321	7.819723	7.020304	1.368079503	4.35E-02	2.86E-03	41.1461104
338	FKBP3	3.350997	3.872014	2.165421	9.506443	8.65384	7.523109	1.360010375	4.35E-02	2.97E-03	41.00387972
339	RPS8	7.355332	8.170275	8.525393	15.13044	13.522916	11.967075	1.313242754	4.35E-02	3.67E-03	40.86067925
340	EFEMP1	3.839948	4.413323	4.508334	8.286188	10.554762	9.76352	1.345181954	4.35E-02	3.17E-03	40.79152379
341	EIF3E	4.815804	4.911517	3.935222	11.480129	10.162922	9.220702	1.450038836	4.35E-02	1.91E-03	40.70453366
342	ISCU	4.963444	3.770995	4.508334	10.115039	9.853832	9.113234	1.431579404	4.35E-02	2.13E-03	40.56713041
343	THSD7A	1.874444	2.023048	2.379345	7.36523	8.160956	6.924055	1.488964105	4.35E-02	1.60E-03	40.56551863
344	CCPG1	1.874444	2.023048	2.165421	7.36523	8.402869	7.033813	1.528731479	4.35E-02	1.43E-03	40.56551863
345	WBP4	1.874444	2.023048	2.165421	6.395481	7.56803	7.36177	1.413152326	4.35E-02	2.26E-03	40.4683409
346	SP110	1.874444	2.023048	2.165421	6.550689	7.68534	7.36177	1.447744901	4.35E-02	1.94E-03	40.4683409
347	RPL7	7.730559	8.07747	8.13956	14.422425	13.409703	12.068646	1.355704319	4.35E-02	3.03E-03	40.28674451
348	PDGFD	1.874444	2.023048	2.165421	5.026959	8.453372	7.352555	1.160482073	4.35E-02	6.61E-03	40.21069629
349	CDO1	1.874444	2.023048	2.165421	6.183122	7.819723	7.352555	1.36920719	4.35E-02	2.84E-03	40.21069629
350	POF1B	1.874444	2.023048	2.165421	6.954147	8.098861	7.352555	1.523838928	4.35E-02	1.45E-03	40.21069629
351	PSMA3	4.263463	2.023048	3.324375	9.466036	8.65384	7.722406	1.335577999	4.35E-02	3.29E-03	40.20952181
352	BDH2	4.682076	2.406905	3.90836	8.745998	10.008216	9.072081	1.403601523	4.35E-02	2.40E-03	40.11694283
353	STARD10	2.201691	2.023048	2.995681	8.316805	7.53715	6.129407	1.250422197	4.35E-02	4.63E-03	39.97769849
354	OBFC2B	4.209882	3.32135	3.324375	8.801178	8.63937	8.809543	1.453744377	4.35E-02	1.86E-03	39.89178909
355	PLBD1	1.874444	2.023048	2.165421	7.33564	8.533804	6.722123	1.462346937	4.35E-02	1.80E-03	39.74198427
356	C7orf50	3.819732	2.023048	2.165421	7.477873	7.473335	9.061607	1.32994999	4.35E-02	3.41E-03	39.73813364
357	CRNDE	2.993831	3.770995	3.764125	10.052735	8.737737	8.305171	1.447735123	4.35E-02	1.95E-03	39.70751324
358	DIMT1	1.874444	3.360637	2.379345	8.993498	7.68534	6.722123	1.309418202	4.35E-02	3.74E-03	39.56068284
359	WHAMMP2	1.874444	2.023048	2.165421	5.448591	7.767462	7.327219	1.223517522	4.35E-02	5.11E-03	39.51069887
360	GOLGA4	2.993831	2.023048	4.449894	8.94532	8.332658	7.327219	1.237573436	4.35E-02	4.86E-03	39.51069887
361	LOC100287015	1.874444	2.809601	4.508334	7.177844	8.63937	8.32282	1.209760998	4.35E-02	5.44E-03	39.48959045
362	CCDC125	2.201691	3.872014	2.995681	7.504712	8.579995	8.391335	1.346385086	4.35E-02	3.14E-03	39.47920976
363	CD6	1.874444	2.023048	3.764125	8.843852	7.174648	8.549611	1.400324753	4.35E-02	2.45E-03	39.40219283
364	INPP4B	1.874444	2.406905	2.165421	8.122528	6.205902	7.46072	1.341667752	4.35E-02	3.22E-03	39.26846672
365	CA2	1.874444	2.023048	2.165421	11.13615	7.31791	4.562324	1.100125961	4.35E-02	8.22E-03	39.25656159
366	TAZ	1.874444	2.023048	2.165421	6.183122	7.31791	7.492252	1.364268243	4.35E-02	2.89E-03	39.25656159
367	PLN	1.874444	2.023048	2.165421	6.664985	7.31791	8.593895	1.447955565	4.35E-02	1.94E-03	39.25656159
368	HERC4	2.993831	2.023048	2.165421	8.286188	7.767462	6.32627	1.302668709	4.35E-02	3.87E-03	39.18845706
369	SRP9	6.008206	4.351315	4.724406	11.298369	10.865703	9.040427	1.315831463	4.35E-02	3.62E-03	39.12890373
370	PRMT10	1.874444	2.023048	2.165421	7.450526	6.373501	7.36177	1.406410991	4.35E-02	2.36E-03	38.99196047
371	TTC37	3.350997	3.32135	2.379345	8.628872	8.518072	7.873743	1.468192955	4.35E-02	1.75E-03	38.79705492
372	SNORD36A	1.874444	2.023048	3.324375	7.877571	7.68534	7.152205	1.381553079	4.35E-02	2.71E-03	38.79399871
373	ESR1	3.024504	2.023048	2.995681	8.566539	7.174648	8.269212	1.413593415	4.35E-02	2.24E-03	38.68038585
374	PPIP5K2	3.024504	2.023048	2.379345	8.139755	8.296229	7.033813	1.436480191	4.35E-02	2.07E-03	38.63199311
375	ARL5B	1.874444	2.023048	4.724406	8.316805	7.292524	7.291822	1.128916867	4.35E-02	7.36E-03	38.57185413
376	LAPTM5	2.993831	2.023048	4.285996	8.925589	7.292524	9.192178	1.305262789	4.35E-02	3.79E-03	38.57185413
377	SETD7	4.963444	2.023048	2.165421	7.937902	8.181074	7.291822	1.125651442	4.35E-02	7.45E-03	38.55307345
378	TIMM23	2.201691	3.32135	2.165421	8.41912	7.473335	7.428484	1.398014149	4.35E-02	2.47E-03	38.40077714
379	SERPINA3	4.963444	8.158996	5.596986	13.673048	10.856349	9.737435	1.090161231	4.35E-02	8.60E-03	38.30238585
380	RAB9A	3.350997	2.406905	2.165421	8.447068	8.609988	6.942983	1.384299959	4.35E-02	2.68E-03	38.29254369
381	2-Sep	6.765086	4.736586	4.508334	9.767	10.284148	10.070856	1.187339094	4.35E-02	6.01E-03	38.28389813
382	UBE2NL	1.874444	3.32135	3.764125	9.02165	7.292524	7.774634	1.261437949	4.35E-02	4.45E-03	38.25366027
383	APOF	1.874444	2.023048	2.165421	7.274575	7.942653	5.882028	1.304627375	4.35E-02	3.84E-03	38.09494312
384	NAA40	6.45321	6.092406	5.702912	10.62363	11.52517	11.702982	1.433897504	4.35E-02	2.10E-03	38.04861649
385	CMC1	1.874444	2.023048	2.165421	8.553743	7.269549	4.790662	1.11846103	4.35E-02	7.63E-03	37.96245679
386	SNX17	3.839948	2.809601	2.995681	8.501391	8.055928	8.96375	1.453689637	4.35E-02	1.87E-03	37.95786248
387	GPRASP1	1.874444	2.023048	2.995681	6.244586	8.2398	7.695565	1.299712561	4.35E-02	3.94E-03	37.8998065
388	MRPS31	3.350997	2.023048	2.165421	8.591796	7.767462	6.32627	1.257910811	4.35E-02	4.51E-03	37.8127138
389	SPATA6	1.874444	2.023048	2.165421	7.25991	7.56803	5.580533	1.241297889	4.35E-02	4.79E-03	37.70965681
390	LOC375190	1.874444	2.023048	2.165421	7.25991	7.656894	6.587378	1.448955474	4.35E-02	1.92E-03	37.70965681
391	TXNIP	6.707871	4.750708	6.564874	10.398804	11.94257	10.18624	1.188615764	4.35E-02	5.99E-03	37.65317973
392	RAB25	1.874444	2.023048	2.165421	8.40494	7.25505	4.790662	1.115733348	4.35E-02	7.72E-03	37.58283222
393	MRPL15	1.874444	2.023048	2.165421	7.531061	7.25505	6.051818	1.334379529	4.35E-02	3.31E-03	37.58283222
394	P2RY6	4.309025	2.406905	4.285996	8.361545	9.540026	9.446808	1.374554258	4.35E-02	2.79E-03	37.5567624
395	MATN2	1.874444	3.360637	2.379345	7.607339	8.453372	7.327219	1.390500842	4.35E-02	2.55E-03	37.4785643
396	HMGB2	3.024504	2.023048	4.285996	8.122528	9.418172	8.25089	1.370593472	4.35E-02	2.82E-03	37.43681167
397	LOC155060	4.209882	2.406905	3.324375	8.087444	8.549366	8.579284	1.349375887	4.35E-02	3.09E-03	37.40064496
398	DDX59	1.874444	2.023048	2.165421	7.243046	7.598264	5.446557	1.215720273	4.35E-02	5.30E-03	37.27143751
399	HEPH	1.874444	2.023048	2.165421	7.243046	7.627877	6.924055	1.520376076	4.35E-02	1.48E-03	37.27143751
400	TUBA1B	5.897292	6.03611	5.592916	11.987974	11.113535	10.171703	1.392465316	4.35E-02	2.52E-03	37.17455237
401	FAM162A	3.024504	2.023048	2.165421	7.450526	8.2398	7.03218	1.396701727	4.35E-02	2.47E-03	37.15013347
402	C1orf52	5.056948	4.80797	6.175931	10.271723	10.655275	10.166824	1.36529979	4.35E-02	2.88E-03	37.13673373
403	CKS1B	3.024504	2.023048	3.324375	8.239009	8.916384	6.722123	1.296113072	4.35E-02	3.98E-03	37.12977239
404	CCDC120	6.52121	6.670655	5.609945	10.752415	11.73537	12.047569	1.401883397	4.35E-02	2.43E-03	37.1209054
405	TC2N	2.993831	2.406905	3.324375	9.417418	8.200916	4.790662	0.983133573	4.36E-02	1.25E-02	36.93931612
406	PLRG1	2.201691	3.770995	2.379345	8.974419	7.89473	6.722123	1.255175754	4.35E-02	4.55E-03	36.84570388
407	GUCY1A3	3.839948	2.809601	2.165421	8.885299	7.819723	8.010706	1.388682006	4.35E-02	2.58E-03	36.78649874
408	HPS3	1.874444	2.023048	2.165421	7.36523	7.269549	6.051818	1.33182711	4.35E-02	3.35E-03	36.75348136
409	FAM92A3	1.874444	2.406905	2.165421	7.36523	8.2398	6.924055	1.47064828	4.35E-02	1.73E-03	36.75348136
410	MFN1	1.874444	2.023048	2.165421	7.074163	7.56803	7.180104	1.544560552	4.35E-02	1.34E-03	36.75119175
411	ROBO1	3.024504	2.023048	2.379345	7.897963	8.055928	7.218312	1.450324623	4.35E-02	1.90E-03	36.63787738
412	CYFIP2	1.874444	2.023048	5.389265	7.394225	7.066159	7.36177	0.95368102	4.39E-02	1.37E-02	36.54786367
413	LINC00346	1.874444	2.023048	2.379345	6.664985	7.56803	7.36177	1.442118755	4.35E-02	2.01E-03	36.47119008
414	CD1D	4.639409	2.023048	2.379345	7.210813	8.181074	8.809543	1.211502008	4.35E-02	5.40E-03	36.44794275
415	AKR1B1	5.263699	2.023048	2.995681	7.274575	8.181074	8.503924	1.070898828	4.35E-02	9.21E-03	36.38805819
416	DARC	1.874444	3.360637	5.723602	8.540832	6.861783	12.084253	1.073310749	4.35E-02	9.15E-03	36.2571758
417	MTDH	5.304463	5.148082	3.935222	10.45838	10.320883	9.363984	1.388662989	4.35E-02	2.58E-03	36.07183693
418	CD9	3.819732	3.770995	3.324375	9.761445	8.94019	7.943848	1.38801567	4.35E-02	2.60E-03	35.98181115
419	IFT80	1.874444	2.023048	2.165421	7.748771	7.191402	5.900694	1.302221671	4.35E-02	3.90E-03	35.96083631
